Material,Material_Description,Plnt,MS,Typ,Combo_Ind,BO_items,GrpValue,Curr,BO_quan,Avail_QTY,AltATP,SU,Altern?,MM_note,BO_Note,FocCust,lpostp,maxDlvDate,ResCount,maxiPDdel,maxRDdelay,maxPDdelay,RES_QTY,PO_qty,Next_PO,PO_qty1,Delivdate,TABCD,XYZ,PDT,ProcType,SPT,lastResc,PDcount,MRPCn,Name,key_plant
2082199,Spring BX 3-ME_01 kit,8678,33,X6,nan,1,1890000.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-08-29,2024-08-26,1,0,999,0,nan,,0,,,nan,nan,3,F,9S,2024-08-29,1,U26,SP\RDC Harrisburg,8678/2082199
2082427,Piston BX 3-ME_01 packed,8678,33,X6,nan,1,5651600.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-08-29,2024-08-26,1,0,999,0,nan,,0,,,nan,nan,3,F,9S,2024-08-29,1,U26,SP\RDC Harrisburg,8678/2082427
2082426,Coupler BX 3-ME_01 packed,8678,33,X6,nan,1,5372900.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-08-29,2024-08-26,1,0,999,0,nan,,0,,,nan,nan,3,F,9S,2024-08-29,1,U26,SP\RDC Harrisburg,8678/2082426
2193159,Needle roller cage 8 Nm BX 3_02 kit,8678,33,X6,nan,1,2092200.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-08-29,2024-08-26,1,0,999,0,nan,,0,,,nan,nan,3,F,9S,2024-08-29,1,U26,SP\RDC Harrisburg,8678/2193159
2082424,Magnet holder BX 3-ME_01 packed,8678,33,X6,nan,1,405900.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-08-29,2024-08-26,1,0,999,0,nan,7.0,4537334828,7.0,2024-09-11,nan,nan,3,F,9S,2024-08-29,1,U26,SP\RDC Harrisburg,8678/2082424
2113653,Sear BX 3-ME_01 kit,8678,33,X6,nan,1,975300.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-08-29,2024-08-26,1,0,999,0,nan,,0,,,nan,nan,3,F,9S,2024-08-29,1,U26,SP\RDC Harrisburg,8678/2113653
2082572,Mounting plate BX 3-ME_01 packed,8678,33,X6,nan,1,7674700.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-08-29,2024-08-26,1,0,999,0,nan,,0,,,nan,nan,3,F,9S,2024-08-29,1,U26,SP\RDC Harrisburg,8678/2082572
2064683,Gasket set TE 1000 - 1500,8770,40,X6,nan,2,2428434000.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-06,2024-09-03,1,0,999,0,14,36.0,4537349632,20.0,2024-10-03,A,X,22,F,9S,2024-09-06,1,U26,SP\RDC Harrisburg,8770/2064683
330855,O-ring 36X2.5,8770,40,X6,nan,2,112628700.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-11,2024-09-05,1,0,999,0,nan,,0,,,D,X,22,F,9S,2024-09-11,1,U26,SP\RDC Harrisburg,8770/330855
330864,Sleeve,8770,40,X6,nan,6,1055536900.0,CLP,60.0,,0,PC,0,nan,nan,X,2024-09-13,2024-09-18,1,0,999,0,nan,95.0,4537366226,95.0,2024-10-07,B,X,22,F,9S,2024-09-13,1,U26,SP\RDC Harrisburg,8770/330864
2179922,Retaining ring,8770,33,X6,nan,2,223932800.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-08-29,2024-09-18,1,0,999,0,nan,97.0,4537366226,97.0,2024-10-07,D,Z,22,F,9S,2024-08-29,1,U26,SP\RDC Harrisburg,8770/2179922
330856,Guide ring,8770,40,X6,nan,3,783838700.0,CLP,30.0,,0,PC,0,nan,nan,X,2024-09-13,2024-09-05,1,0,999,0,nan,52.0,4537366226,52.0,2024-10-07,C,X,22,F,9S,2024-09-13,1,U26,SP\RDC Harrisburg,8770/330856
330804,Cap,8770,40,X6,nan,3,538509400.0,CLP,30.0,,0,PC,0,nan,nan,X,2024-09-13,2024-09-05,1,0,999,0,nan,,0,,,C,X,22,F,9S,2024-09-13,1,U26,SP\RDC Harrisburg,8770/330804
2127163,Supply cord 220V 4m AR univ,8770,40,X6,nan,3,3435317900.0,CLP,30.0,,0,PC,0,nan,nan,X,2024-09-10,2024-09-06,1,0,999,0,nan,30.0,4537366245,30.0,2024-10-07,T,X,22,F,9S,2024-09-10,1,U26,SP\RDC Harrisburg,8770/2127163
366126,"Carbon brush 7x12,5x26 220V-240V AO",8678,40,X6,nan,14,37344700.0,CLP,280.0,,0,PC,0,nan,nan,X,2024-09-12,2024-09-11,1,0,999,0,nan,,0,,,A,X,3,F,9S,2024-09-12,1,U26,SP\RDC Harrisburg,8678/366126
366242,Chuck Y,8770,40,X6,nan,1,3047100.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-08-30,0,0,3,0,nan,,0,,,B,Y,22,F,9S,,1,U26,SP\RDC Harrisburg,8770/366242
366256,Rotary shaft seal 32X42X7,8770,40,X6,nan,1,145600.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-08-30,0,0,3,0,nan,,0,,,D,Y,22,F,9S,,1,U26,SP\RDC Harrisburg,8770/366256
366264,Cap,8770,40,X6,nan,1,74700.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-08-30,0,0,3,0,nan,6.0,4537366226,6.0,2024-10-07,D,Y,22,F,9S,,1,U26,SP\RDC Harrisburg,8770/366264
365463,Rotor 220V-240V packed,8770,40,X6,nan,1,2570100.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-08-30,0,0,3,0,nan,3.0,4537366226,3.0,2024-10-07,C,Z,22,F,9S,,1,U26,SP\RDC Harrisburg,8770/365463
366126,"Carbon brush 7x12,5x26 220V-240V AO",8770,40,X6,nan,5,749033600.0,CLP,100.0,,0,PC,0,nan,nan,X,2024-09-13,2024-09-10,1,1,999,1,nan,163.0,4537366226,163.0,2024-10-07,B,X,22,F,9S,2024-09-13,1,U26,SP\RDC Harrisburg,8770/366126
366158,Grooved ball bear. 8X22X7-2RS,8770,40,X6,nan,2,931700.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-13,2024-09-05,1,0,999,0,nan,,0,,,C,X,22,F,9S,2024-09-13,1,U26,SP\RDC Harrisburg,8770/366158
234227,"Compression spring 21,65x5,4",8770,40,X6,nan,2,175500.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-11,2024-09-05,1,0,999,0,nan,,0,,,D,X,22,F,9S,2024-09-11,1,U26,SP\RDC Harrisburg,8770/234227
365460,Stator 220V-240V packed,8770,40,X6,nan,1,2061300.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-08-30,0,0,3,0,nan,,0,,,D,N,22,F,9S,,1,U26,SP\RDC Harrisburg,8770/365460
345505,Cable harness,8770,40,X6,nan,1,435000.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-08-30,0,0,3,0,nan,,0,,,D,N,22,F,9S,,1,U26,SP\RDC Harrisburg,8770/345505
393991,Electronics ATC 110V-240V packed,8770,40,X6,nan,1,7319900.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-08-30,0,0,3,0,nan,,0,,,B,Y,22,F,9S,,1,U26,SP\RDC Harrisburg,8770/393991
208991,Switch PF Poti assy,8770,40,X6,nan,1,328600.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-08-30,0,0,3,0,nan,,0,,,B,X,22,F,9S,,1,U26,SP\RDC Harrisburg,8770/208991
2078530,Supply cord TE 1000-AVR 230V 5m,8770,40,X6,nan,2,4381100.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-11,2024-09-05,1,0,999,0,23,,13523509,23.0,2024-11-15,A,X,22,F,9S,2024-09-11,1,U26,SP\RDC Harrisburg,8770/2078530
366529,Flange SERVICE assy,8770,40,X6,nan,1,1077400.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-08-30,0,0,3,0,nan,,0,,,C,Z,22,F,9S,,1,U26,SP\RDC Harrisburg,8770/366529
366187,Cooling fan,8770,40,X6,nan,1,108300.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-08-30,0,0,3,0,nan,,0,,,D,N,22,F,9S,,1,U26,SP\RDC Harrisburg,8770/366187
366179,Washer assy,8770,40,X6,nan,1,1762600.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-08-30,0,0,3,0,nan,2.0,4537349632,2.0,2024-10-03,C,Y,22,F,9S,,1,U26,SP\RDC Harrisburg,8770/366179
366178,Electromagnet,8770,40,X6,nan,1,1524500.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-08-30,0,0,3,0,nan,,0,,,B,Y,22,F,9S,,1,U26,SP\RDC Harrisburg,8770/366178
366176,Drive ring,8770,40,X6,nan,1,396800.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-09-25,0,0,21,0,nan,,0,,,D,Z,22,F,9S,,1,U26,SP\RDC Harrisburg,8770/366176
366494,"Rotary shaft seal 14,8x35x4",8770,40,X6,nan,1,108300.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-08-30,0,0,3,0,nan,,0,,,D,Y,22,F,9S,,1,U26,SP\RDC Harrisburg,8770/366494
2123739,Grooved ball bear. 12X32X10-Z-RS,8770,33,X6,nan,1,328600.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-08-30,0,0,3,0,nan,2.0,4537366227,2.0,2024-10-07,D,Z,22,F,9S,,1,U26,SP\RDC Harrisburg,8770/2123739
366238,Coupling,8770,40,X6,nan,1,627300.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-08-30,0,0,3,0,nan,3.0,4537366226,3.0,2024-10-07,C,Z,22,F,9S,,1,U26,SP\RDC Harrisburg,8770/366238
2108056,Motor SIW 9-A22 assy,8335,33,X6,nan,2,10519400.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-04,2024-08-27,1,0,999,0,nan,,0,,,D,Z,30,F,9S,2024-09-04,1,U26,SP\RDC Harrisburg,8335/2108056
2108061,Electrical assembly set SIW 9-A22 assy,8335,33,X6,nan,2,10667600.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-04,2024-08-27,1,0,999,0,nan,3.0,4537342381,3.0,2024-10-09,D,Z,30,F,9S,2024-09-04,1,U26,SP\RDC Harrisburg,8335/2108061
2108059,Gearing SIW 9-A22 assy,8335,33,X6,nan,2,37824800.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-04,2024-08-27,1,0,999,0,nan,,0,,,D,Z,30,F,9S,2024-09-04,1,U26,SP\RDC Harrisburg,8335/2108059
328304,Brush holder 220-240V assy,8335,40,X6,nan,5,19274500.0,CLP,50.0,,0,PC,0,nan,nan,X,2024-09-13,2024-09-13,1,0,999,0,nan,,0,,,B,Y,30,F,9S,2024-09-13,1,U26,SP\RDC Harrisburg,8335/328304
2068555,Ball bearing 15X35X11,8335,40,PD,nan,2,1953000.0,CLP,20.0,,0,PC,0,nan,nan,X,,2024-08-28,0,0,999,0,nan,,0,,,C,Y,30,F,9S,,0,U26,SP\RDC Harrisburg,8335/2068555
400453,Gearing SF 22-A 3-speed,3070,40,X6,nan,1,7486600.0,CLP,10.0,,0,PC,0,nan,nan,nan,,2024-08-27,0,0,999,0,nan,,0,,,C,N,15,F,9S,,0,U26,SP\RDC Harrisburg,3070/400453
2306323,Chuck SFH 22-A bulk,3070,33,X6,nan,1,19018800.0,CLP,10.0,,0,PC,0,nan,nan,nan,,2024-08-27,0,0,999,0,nan,,0,,,D,Z,15,F,9S,,0,U26,SP\RDC Harrisburg,3070/2306323
2041633,Motor SFH 22-A assy,3070,40,X6,nan,1,9502200.0,CLP,10.0,,0,PC,0,nan,nan,nan,,2024-08-27,0,0,999,0,nan,,0,,,A,Y,15,F,9S,,0,U26,SP\RDC Harrisburg,3070/2041633
2235982,"Scraper ring 28,4x42,5x5,5",3070,33,X6,nan,3,345500.0,CLP,30.0,,0,PC,0,nan,nan,X,2024-08-30,2024-09-04,1,0,999,0,nan,,0,,,D,Z,15,F,9S,2024-08-30,1,U26,SP\RDC Harrisburg,3070/2235982
2305684,Gasket set TE 3000 (03),3070,40,X6,nan,3,4530300.0,CLP,30.0,,0,PC,0,nan,nan,X,2024-08-30,2024-09-04,1,0,999,0,nan,19.0,4537357159,19.0,2024-09-26,A,X,15,F,9S,2024-08-30,1,U26,SP\RDC Harrisburg,3070/2305684
2305515,Electronics TE 3000 (03) 120V packed,3070,33,X6,nan,1,36089200.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-08-30,2024-08-27,1,0,999,0,nan,,0,,,D,Z,15,F,9S,2024-08-30,1,U26,SP\RDC Harrisburg,3070/2305515
2305516,Line filter TE 3000 (03) 120 V packed,3070,33,X6,nan,1,5662900.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-08-30,2024-08-27,1,0,999,0,nan,,0,,,D,Z,15,F,9S,2024-08-30,1,U26,SP\RDC Harrisburg,3070/2305516
348175,Disc spring set,8770,40,X6,nan,1,6686100.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-08-30,2024-08-27,1,0,999,0,nan,,0,,,D,N,22,F,9S,2024-08-30,1,U26,SP\RDC Harrisburg,8770/348175
240613,"Carbon brush 5x8x14,8 220V-240V AO",8770,40,X6,nan,1,2248900.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-08-30,2024-08-27,1,0,999,0,nan,,0,,,C,X,22,F,9S,2024-08-30,1,U26,SP\RDC Harrisburg,8770/240613
348173,Gear housing ST1800 F.S.,8770,40,X6,nan,1,5853300.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-08-30,2024-08-27,1,0,999,0,nan,,0,,,D,Z,22,F,9S,2024-08-30,1,U26,SP\RDC Harrisburg,8770/348173
348174,Spares pack ST1800,8770,40,X6,nan,1,4449300.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-08-30,2024-08-27,1,0,999,0,nan,,0,,,C,Y,22,F,9S,2024-08-30,1,U26,SP\RDC Harrisburg,8770/348174
348172,Thrust washer SET,8770,40,X6,nan,1,,CLP,10.0,,0,PC,0,nan,nan,X,,2024-08-27,0,0,999,0,nan,,0,,,D,N,22,F,9S,,0,U26,SP\RDC Harrisburg,8770/348172
346916,Scale ring kpl,8770,40,X6,nan,1,,CLP,10.0,,0,PC,0,nan,nan,X,,2024-08-27,0,0,999,0,nan,,0,,,D,Y,22,F,9S,,0,U26,SP\RDC Harrisburg,8770/346916
346920,Cup washer,8770,40,X6,nan,1,,CLP,10.0,,0,PC,0,nan,nan,X,,2024-08-27,0,0,999,0,nan,1.0,4537349634,1.0,2024-10-03,D,N,22,F,9S,,0,U26,SP\RDC Harrisburg,8770/346920
348170,Toothed gear kit,8770,40,X6,nan,1,,CLP,10.0,,0,PC,0,nan,nan,X,,2024-08-27,0,0,999,0,nan,1.0,4537349634,1.0,2024-10-03,D,N,22,F,9S,,0,U26,SP\RDC Harrisburg,8770/348170
2121386,Filter VC 20/40 dry,8678,40,X6,nan,2,7497600.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-13,2024-09-11,1,0,999,0,nan,,0,,,T,X,3,F,9S,2024-09-13,1,U26,SP\RDC Harrisburg,8678/2121386
2082534,Carbon brush 220-240V set,8678,40,X6,nan,10,5458500.0,CLP,100.0,,0,PC,0,nan,nan,X,2024-09-13,2024-09-11,1,0,999,0,nan,,0,,,T,X,3,F,9S,2024-09-13,1,U26,SP\RDC Harrisburg,8678/2082534
330170,Retaining ring,8678,40,X6,nan,14,3133600.0,CLP,140.0,,0,PC,0,nan,nan,X,2024-09-13,2024-09-11,1,0,999,0,nan,,0,,,A,X,3,F,9S,2024-09-13,1,U26,SP\RDC Harrisburg,8678/330170
2108123,Chuck finpt,8678,33,X6,nan,2,4932400.0,CLP,20.0,,0,PC,0,nan,nan,nan,2024-09-09,2024-08-27,1,0,999,0,nan,,0,,,nan,nan,3,F,9S,2024-09-09,1,U26,SP\RDC Harrisburg,8678/2108123
209378,"Sealing ring 18,85x2,93x22,25",8678,40,X6,nan,9,2772800.0,CLP,100.0,,0,PC,0,nan,nan,X,2024-09-13,2024-09-11,1,0,999,0,nan,,0,,,A,X,3,F,9S,2024-09-13,1,U26,SP\RDC Harrisburg,8678/209378
2150956,"Sealing ring 22x17,1x4,6",8678,33,X6,nan,10,5270500.0,CLP,100.0,,0,PC,0,nan,nan,X,2024-09-13,2024-09-11,1,0,999,0,nan,,0,,,nan,nan,3,F,9S,2024-09-13,1,U26,SP\RDC Harrisburg,8678/2150956
2293846,Ram,8678,33,X6,nan,2,22357700.0,CLP,20.0,,0,PC,0,nan,nan,nan,2024-09-09,2024-08-27,1,0,999,0,nan,,0,,,nan,nan,3,F,9S,2024-09-09,1,U26,SP\RDC Harrisburg,8678/2293846
209379,O-ring 13.94X2.62,8678,40,X6,nan,9,2390600.0,CLP,100.0,,0,PC,0,nan,nan,X,2024-09-13,2024-09-11,1,0,999,0,nan,,0,,,B,X,3,F,9S,2024-09-13,1,U26,SP\RDC Harrisburg,8678/209379
2161044,O-ring 24.99X3.53,8678,33,X6,nan,8,1162900.0,CLP,160.0,,0,PC,0,nan,nan,X,2024-09-13,2024-09-11,1,0,999,0,nan,,0,,,nan,Z,3,F,9S,2024-09-13,1,U26,SP\RDC Harrisburg,8678/2161044
2341181,Stop,8678,33,X6,nan,2,5746700.0,CLP,20.0,,0,PC,0,nan,nan,nan,2024-09-09,2024-08-27,1,0,999,0,nan,,0,,,nan,nan,3,F,9S,2024-09-09,1,U26,SP\RDC Harrisburg,8678/2341181
2140748,Bearing block,8678,33,X6,nan,1,107000.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-09-09,2024-08-27,1,0,999,0,nan,,0,,,nan,nan,3,F,9S,2024-09-09,1,U26,SP\RDC Harrisburg,8678/2140748
2184374,O-ring 37X2,8678,33,X6,nan,7,407100.0,CLP,70.0,,0,PC,0,nan,nan,X,2024-09-13,2024-09-11,1,0,999,0,nan,,0,,,nan,nan,3,F,9S,2024-09-13,1,U26,SP\RDC Harrisburg,8678/2184374
2181093,Conrod SV finpt,8678,33,X6,nan,1,96400.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-09-09,2024-08-27,1,0,999,0,nan,,0,,,nan,nan,3,F,9S,2024-09-09,1,U26,SP\RDC Harrisburg,8678/2181093
2094540,Toothed gear  Z=37,8678,33,X6,nan,1,435200.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-09-09,2024-08-27,1,0,999,0,nan,,0,,,nan,nan,3,F,9S,2024-09-09,1,U26,SP\RDC Harrisburg,8678/2094540
233656,"Sealing ring 18,4X25,4X5,4",8678,40,X6,nan,6,6430400.0,CLP,60.0,,0,PC,0,nan,nan,X,2024-09-12,2024-09-09,1,0,999,0,nan,,0,,,A,X,3,F,9S,2024-09-12,1,U26,SP\RDC Harrisburg,8678/233656
366161,O-ring 17.04X3.53,8678,40,X6,nan,6,1021600.0,CLP,60.0,,0,PC,0,nan,nan,X,2024-09-12,2024-09-09,1,0,999,0,nan,,0,,,C,X,3,F,9S,2024-09-12,1,U26,SP\RDC Harrisburg,8678/366161
366162,Sealing ring,8678,40,X6,nan,6,7271800.0,CLP,60.0,,0,PC,0,nan,nan,X,2024-09-12,2024-09-09,1,0,999,0,nan,28.0,4537334816,28.0,2024-09-11,B,X,3,F,9S,2024-09-12,1,U26,SP\RDC Harrisburg,8678/366162
206210,Grooved ball bear. 8X22X7-2Z,8678,40,X6,nan,2,2656400.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-05,2024-09-04,1,0,999,0,nan,,0,,,C,X,3,F,9S,2024-09-05,1,U26,SP\RDC Harrisburg,8678/206210
208596,Cap assy,8678,40,X6,nan,1,2811400.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-08-28,2024-08-27,1,0,999,0,nan,,0,,,B,X,3,F,9S,2024-08-28,1,U26,SP\RDC Harrisburg,8678/208596
366228,Conrod,8678,40,X6,nan,2,2485800.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-10,2024-09-05,1,0,999,0,nan,,0,,,B,X,3,F,9S,2024-09-10,1,U26,SP\RDC Harrisburg,8678/366228
366225,Drive piston SV finpt,8678,40,X6,nan,1,702900.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-08-28,2024-08-27,1,0,999,0,nan,,0,,,C,X,3,F,9S,2024-08-28,1,U26,SP\RDC Harrisburg,8678/366225
71886,Screw plug assy,8678,40,X6,nan,1,736900.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-08-28,2024-08-27,1,0,999,0,nan,,0,,,C,X,3,F,9S,2024-08-28,1,U26,SP\RDC Harrisburg,8678/71886
325041,"Sealing ring 28X21,6X4,5",3070,33,X6,nan,1,1263800.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-08-30,2024-08-27,1,0,999,0,nan,,0,,,A,X,15,F,9S,2024-08-30,1,U26,SP\RDC Harrisburg,3070/325041
330116,"Sealing ring 20,55X28X4,8",3070,60,X6,nan,1,1560300.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-08-30,2024-08-27,1,0,999,0,nan,,0,,,A,X,15,F,9S,2024-08-30,1,U26,SP\RDC Harrisburg,3070/330116
345170,Seal,3070,40,X6,nan,1,140400.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-08-30,2024-08-27,1,0,999,0,nan,,0,,,D,X,15,F,9S,2024-08-30,1,U26,SP\RDC Harrisburg,3070/345170
345215,Spring washer,3070,34,X6,nan,1,312100.0,CLP,20.0,,0,PC,0,nan,nan,nan,2024-08-30,2024-08-27,1,0,999,0,nan,,0,,,D,Y,15,F,9S,2024-08-30,1,U26,SP\RDC Harrisburg,3070/345215
345127,Ball bearing 8X30X9,3070,40,X6,nan,1,2246900.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-08-30,2024-08-27,1,0,999,0,nan,,0,,,A,X,15,F,9S,2024-08-30,1,U26,SP\RDC Harrisburg,3070/345127
2008133,Chuck DD-CH-BI-150/160,8335,40,PD,nan,1,32741600.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-08-27,0,0,999,0,nan,,0,,,T,X,30,F,9S,,0,U26,SP\RDC Harrisburg,8335/2008133
2082374,Cover,8335,33,X6,nan,1,550900.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-09-03,2024-08-27,1,0,999,0,5,,13529511,5.0,2024-10-21,D,Z,30,F,9S,2024-09-03,1,U26,SP\RDC Harrisburg,8335/2082374
234126,Rotary shaft seal BAUM2X7-18X30X7,8335,40,PD,nan,4,2654800.0,CLP,40.0,,0,PC,0,nan,nan,X,2024-09-13,2024-09-13,1,0,999,0,nan,,0,,,B,X,30,F,9S,2024-09-13,1,U26,SP\RDC Harrisburg,8335/234126
429481,Stop,8335,33,X6,nan,1,729900.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-09-03,2024-08-27,1,0,999,0,nan,,0,,,D,Z,30,F,9S,2024-09-03,1,U26,SP\RDC Harrisburg,8335/429481
2121025,Electric plug 125V 20A/16A red,3070,33,X6,nan,3,2793400.0,CLP,30.0,,0,PC,0,nan,nan,X,2024-09-11,2024-09-09,1,0,999,0,nan,,0,,,D,Z,15,F,9S,2024-09-11,1,U26,SP\RDC Harrisburg,3070/2121025
2193253,Adapter Neutric unten assy,3070,33,X6,nan,2,1272600.0,CLP,20.0,,0,PC,0,nan,nan,nan,2024-09-11,2024-08-30,1,0,999,0,nan,28.0,4537357159,28.0,2024-09-26,D,Z,15,F,9S,2024-09-11,1,U26,SP\RDC Harrisburg,3070/2193253
2190774,Cable harness AWG 14 assy,3070,33,X6,nan,2,783100.0,CLP,20.0,,0,PC,0,nan,nan,nan,2024-09-11,2024-08-30,1,0,999,0,nan,26.0,4537317876,26.0,2024-09-19,D,Z,15,F,9S,2024-09-11,1,U26,SP\RDC Harrisburg,3070/2190774
2193252,Adapter Neutric oben assy,3070,33,X6,nan,2,1625000.0,CLP,20.0,,0,PC,0,nan,nan,nan,2024-09-11,2024-08-30,1,0,999,0,nan,,0,,,D,Z,15,F,9S,2024-09-11,1,U26,SP\RDC Harrisburg,3070/2193252
2187099,Cable holder upper,3070,33,X6,nan,2,1390000.0,CLP,20.0,,0,PC,0,nan,nan,nan,2024-09-11,2024-08-30,1,0,999,0,nan,,0,,,D,Z,15,F,9S,2024-09-11,1,U26,SP\RDC Harrisburg,3070/2187099
329659,Electrical assembly set SI 22,3070,40,X6,nan,2,10287300.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-03,2024-09-11,1,0,999,0,nan,,0,,,A,Y,15,F,9S,2024-09-03,1,U26,SP\RDC Harrisburg,3070/329659
234236,Screw plug assy,8335,40,X6,nan,1,966700.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-09-10,2024-08-28,1,0,999,0,nan,,0,,,D,Y,30,F,9S,2024-09-10,1,U26,SP\RDC Harrisburg,8335/234236
345228,Stop,8335,40,PD,nan,2,1536700.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-13,2024-09-11,1,0,999,0,nan,,0,,,C,X,30,F,9S,2024-09-13,1,U26,SP\RDC Harrisburg,8335/345228
2012268,Guide tube TE 700 packed,8335,33,PD,nan,2,21945700.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-13,2024-09-11,1,0,999,0,nan,,0,,,D,Z,30,F,9S,2024-09-13,1,U26,SP\RDC Harrisburg,8335/2012268
2093942,Gasket set TE 1000_02,8326,33,X6,nan,1,1383000.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-08-28,2024-08-28,1,0,999,0,nan,,0,,,nan,nan,8,F,9B,2024-08-28,1,U26,SP\RDC Harrisburg,8326/2093942
440606,Dust shield front,8326,40,X6,nan,1,328100.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-08-28,2024-08-28,1,0,999,0,nan,,0,,,T,X,8,F,9B,2024-08-28,1,U26,SP\RDC Harrisburg,8326/440606
2127164,Supply cord 220V 4m BRCLIL univ,8326,33,X6,nan,1,10657000.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-08-28,2024-08-28,1,0,999,0,nan,,0,,,D,Z,17,F,9B,2024-08-28,1,U26,SP\RDC Harrisburg,8326/2127164
330695,Seal,8326,40,X6,nan,1,305100.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-08-28,2024-08-28,1,0,999,0,nan,,0,,,C,X,8,F,9B,2024-08-28,1,U26,SP\RDC Harrisburg,8326/330695
330992,O-ring 32X12,8326,40,X6,nan,3,1808200.0,CLP,30.0,,0,PC,0,nan,nan,X,2024-08-28,2024-09-18,1,0,999,0,nan,,0,,,C,X,8,F,9B,2024-08-28,1,U26,SP\RDC Harrisburg,8326/330992
349223,Cap assy,8335,40,X6,nan,1,1246100.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-09-12,2024-08-28,1,0,999,0,nan,,0,,,D,Z,30,F,9S,2024-09-12,1,U26,SP\RDC Harrisburg,8335/349223
349216,Rotor TE 16 220V-240V SERVICE,8335,40,X6,nan,2,23101200.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-12,2024-09-04,1,0,999,0,nan,,0,,,B,Y,30,F,9S,2024-09-12,1,U26,SP\RDC Harrisburg,8335/349216
348130,"Carbon brush 6,3x10x19 220V-240V AO",8335,40,PD,nan,1,460700.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-09-12,2024-08-28,1,0,999,0,nan,,0,,,D,Z,30,F,9S,2024-09-12,1,U26,SP\RDC Harrisburg,8335/348130
409315,Piston 2/DNI packed,8678,40,X6,nan,10,22749100.0,CLP,100.0,,0,PC,0,nan,nan,X,2024-09-12,2024-09-10,1,0,999,0,nan,,0,,,T,X,3,F,9S,2024-09-12,1,U26,SP\RDC Harrisburg,8678/409315
