SOrg,Plnt,Name_1,SLoc,Description,Material,Material_Description,Profl,Serial_Number,PP,Equipment,Pstng_Date,Total,Serials,BUn,key_plant,key_material
3000,3090,Hilti TS Mexico,162,3090-0162,2007431,Battery pack B 22/3.3 Li-Ion,Z001,7555011,1,300045973728,2013-10-08,0,1,PC,3090/2007431,3000/2007431
3000,3090,Hilti TS Mexico,162,3090-0162,2136393,Battery pack B 22/2.6 Li-ion,Z001,729450342,1,300074132916,2018-07-18,0,1,PC,3090/2136393,3000/2136393
3000,3090,Hilti TS Mexico,163,3090-0163,228679,Cordless rotary hammer TE 6-A,Z001,611058,1,300026553871,2015-05-29,0,1,PC,3090/228679,3000/228679
3000,3090,Hilti TS Mexico,163,3090-0163,244277,Cordl. drill driver SF 144-A Li-Ion,Z001,1817352,1,300029833594,2010-01-19,0,1,PC,3090/244277,3000/244277
3000,3090,Hilti TS Mexico,163,3090-0163,272441,Battery charger C 4/36-ACS Li-Ion 115V,Z001,8002014,1,300032151413,2010-09-08,0,1,PC,3090/272441,3000/272441
3000,3090,Hilti TS Mexico,163,3090-0163,283495,Diamond coring tool DD 200 127V,Z001,40820,1,300021653442,2008-03-01,0,1,PC,3090/283495,3000/283495
3000,3090,Hilti TS Mexico,163,3090-0163,290211,Cordl. ham. dr. driver SFH 22-A case,Z001,7500067,1,300059717329,2016-07-13,0,1,PC,3090/290211,3000/290211
3000,3090,Hilti TS Mexico,163,3090-0163,332160,Vacuum pump DD VPX 115V GB,Z001,739003416,1,300023060439,2008-02-28,0,2,PC,3090/332160,3000/332160
3000,3090,Hilti TS Mexico,163,3090-0163,332160,Vacuum pump DD VPX 115V GB,Z001,S.N.N.N,1,300023179722,2008-03-01,0,2,PC,3090/332160,3000/332160
3000,3090,Hilti TS Mexico,163,3090-0163,337032,Diamond cutter DC 180-S 127V,Z001,789002764,1,300025562901,2008-10-16,0,1,PC,3090/337032,3000/337032
3000,3090,Hilti TS Mexico,163,3090-0163,372224,Diamond coring tool DD 130 M 120V,Z001,40820,1,300014871615,2008-03-01,0,1,PC,3090/372224,3000/372224
3000,3090,Hilti TS Mexico,163,3090-0163,374040,Combihammer TE 56-ATC 120V,Z001,114753,1,300022087447,2008-06-13,0,1,PC,3090/374040,3000/374040
3000,3090,Hilti TS Mexico,163,3090-0163,377417,Powder-actuated tool DX 460 MX 72,Z001,229656,1,300020585117,2008-05-13,0,1,PC,3090/377417,3000/377417
3000,3090,Hilti TS Mexico,163,3090-0163,378457,Battery charger C 7/36-ACS 115V,Z001,8025332,1,300025302054,2009-05-25,0,1,PC,3090/378457,3000/378457
3000,3090,Hilti TS Mexico,163,3090-0163,382594,Angle grinder DAG 500-D 120V box,Z001,210000408,1,300042783661,2013-04-04,0,1,PC,3090/382594,3000/382594
3000,3090,Hilti TS Mexico,163,3090-0163,383885,Combihammer TE 40 120V,Z001,20031MX,1,300026845015,2009-02-18,0,2,PC,3090/383885,3000/383885
3000,3090,Hilti TS Mexico,163,3090-0163,383885,Combihammer TE 40 120V,Z001,67448,1,300051956429,2015-06-22,0,2,PC,3090/383885,3000/383885
3000,3090,Hilti TS Mexico,163,3090-0163,404314,Rotary hammer TE 30-M-AVR 127V,Z001,102760,1,300056651330,2016-02-08,0,1,PC,3090/404314,3000/404314
3000,3090,Hilti TS Mexico,163,3090-0163,407960,Ferrodetector PS 35,Z001,343090032,1,300031278435,2010-10-13,0,1,PC,3090/407960,3000/407960
3000,3090,Hilti TS Mexico,163,3090-0163,427780,Combihammer TE 60-ATC 120V grounded,Z001,103242,1,300059374097,2016-07-12,0,1,PC,3090/427780,3000/427780
3000,3090,Hilti TS Mexico,163,3090-0163,2005206,Diamond coring tool DD 160 120V,Z001,104003,1,300092255082,2022-01-12,0,1,PC,3090/2005206,3000/2005206
3000,3090,Hilti TS Mexico,163,3090-0163,2007431,Battery pack B 22/3.3 Li-Ion,Z001,7932825,1,300048695906,2014-04-29,0,3,PC,3090/2007431,3000/2007431
3000,3090,Hilti TS Mexico,163,3090-0163,2007431,Battery pack B 22/3.3 Li-Ion,Z001,8534903,1,300053833024,2015-06-22,0,3,PC,3090/2007431,3000/2007431
3000,3090,Hilti TS Mexico,163,3090-0163,2007431,Battery pack B 22/3.3 Li-Ion,Z001,8952371,1,300060160327,2016-06-27,0,3,PC,3090/2007431,3000/2007431
3000,3090,Hilti TS Mexico,163,3090-0163,2064659,Breaker TE 800-AVR 120V,Z001,99657,1,300089438452,2022-09-06,1,3,PC,3090/2064659,3000/2064659
3000,3090,Hilti TS Mexico,163,3090-0163,2064659,Breaker TE 800-AVR 120V,Z001,109860,1,300094717563,2021-11-16,1,3,PC,3090/2064659,3000/2064659
3000,3090,Hilti TS Mexico,163,3090-0163,2064659,Breaker TE 800-AVR 120V,Z001,140612,1,300109673188,2024-02-28,1,3,PC,3090/2064659,3000/2064659
3000,3090,Hilti TS Mexico,163,3090-0163,2075559,Multidetector PS 50,Z001,187180134,1,300077105641,2019-10-08,0,3,PC,3090/2075559,3000/2075559
3000,3090,Hilti TS Mexico,163,3090-0163,2075559,Multidetector PS 50,Z001,202170006,1,300070625509,2018-07-05,0,3,PC,3090/2075559,3000/2075559
3000,3090,Hilti TS Mexico,163,3090-0163,2075559,Multidetector PS 50,Z001,351190048,1,300087009260,2020-06-10,0,3,PC,3090/2075559,3000/2075559
3000,3090,Hilti TS Mexico,163,3090-0163,2098470,Battery pack B 36/5.2,Z001,730701049,1,300070498235,2020-06-29,0,1,PC,3090/2098470,3000/2098470
3000,3090,Hilti TS Mexico,163,3090-0163,2110409,Battery pack B 22/5.2 Li-ion,Z001,711021553,1,300068693790,2017-10-10,0,1,PC,3090/2110409,3000/2110409
3000,3090,Hilti TS Mexico,163,3090-0163,2121127,Angle grinder AG 500-11S 120V,Z001,68006,1,300097634530,2022-01-12,0,1,PC,3090/2121127,3000/2121127
3000,3090,Hilti TS Mexico,163,3090-0163,2136393,Battery pack B 22/2.6 Li-ion,Z001,133170343,1,300101800399,2022-08-16,0,1,PC,3090/2136393,3000/2136393
3000,3090,Hilti TS Mexico,163,3090-0163,2136396,Battery pack B 22/5.2 Li-ion,Z001,813720749,1,300074749163,2018-08-22,0,2,PC,3090/2136396,3000/2136396
3000,3090,Hilti TS Mexico,163,3090-0163,2136396,Battery pack B 22/5.2 Li-ion,Z001,117410399,1,300100115021,2022-04-20,0,2,PC,3090/2136396,3000/2136396
3000,3090,Hilti TS Mexico,163,3090-0163,2146853,Breaker TE 500-AVR 120V,Z001,30813,1,300082192641,2020-01-02,0,2,PC,3090/2146853,3000/2146853
3000,3090,Hilti TS Mexico,163,3090-0163,2146853,Breaker TE 500-AVR 120V,Z001,35712,1,300084684972,2020-07-08,0,2,PC,3090/2146853,3000/2146853
3000,3090,Hilti TS Mexico,163,3090-0163,2195950,Diamond grinder DGH 130 120V DLX,Z001,10607,1,300080084714,2019-07-18,0,1,PC,3090/2195950,3000/2195950
3000,3090,Hilti TS Mexico,164,3090-0164,273747,Hammer drill UH 700 120V,Z001,135120,1,300060747151,2019-01-11,0,1,PC,3090/273747,3000/273747
3000,3090,Hilti TS Mexico,164,3090-0164,274935,Diamond coring tool DD 120 120V,Z001,5580,1,300023084499,2009-04-27,0,1,PC,3090/274935,3000/274935
3000,3090,Hilti TS Mexico,164,3090-0164,283495,Diamond coring tool DD 200 127V,Z001,3949,1,300027425152,2009-04-27,0,1,PC,3090/283495,3000/283495
3000,3090,Hilti TS Mexico,164,3090-0164,376365,Powder-actuated tool DX 462 CM,Z001,30534,1,300070309418,2019-06-11,0,1,PC,3090/376365,3000/376365
3000,3090,Hilti TS Mexico,164,3090-0164,377417,Powder-actuated tool DX 460 MX 72,Z001,291809,1,300026115912,2009-04-27,0,1,PC,3090/377417,3000/377417
3000,3090,Hilti TS Mexico,164,3090-0164,387980,Gas-actuated tool GX 100,Z001,96157,1,300025501235,2009-02-25,0,1,PC,3090/387980,3000/387980
3000,3090,Hilti TS Mexico,164,3090-0164,404314,Rotary hammer TE 30-M-AVR 127V,Z001,109804,1,300065375886,2018-05-07,0,1,PC,3090/404314,3000/404314
3000,3090,Hilti TS Mexico,164,3090-0164,405032,Cordl. imp. wrench SIW 22T-A case,Z001,7949981,1,300093454789,2021-06-15,0,1,PC,3090/405032,3000/405032
3000,3090,Hilti TS Mexico,164,3090-0164,435663,Drilling stand DD-ST 160 CTL,Z001,31008,1,300069400149,2018-02-07,0,1,PC,3090/435663,3000/435663
3000,3090,Hilti TS Mexico,164,3090-0164,2028878,Battery charger C 4/36-350 115V box,Z001,180180744,1,300075219763,2019-04-23,0,1,PC,3090/2028878,3000/2028878
3000,3090,Hilti TS Mexico,164,3090-0164,2109982,Cordl. angle grinder AG 125-A22 case,Z001,725526,1,300099021085,2022-08-02,0,1,PC,3090/2109982,3000/2109982
3000,3090,Hilti TS Mexico,164,3090-0164,2136396,Battery pack B 22/5.2 Li-ion,Z001,824610078,1,300082197813,2022-11-29,0,2,PC,3090/2136396,3000/2136396
3000,3090,Hilti TS Mexico,164,3090-0164,2136396,Battery pack B 22/5.2 Li-ion,Z001,916421421,1,300084384239,2020-03-03,0,2,PC,3090/2136396,3000/2136396
3000,3090,Hilti TS Mexico,164,3090-0164,2190184,Laser range meter PD-S,Z001,172180371,1,300079165198,2019-04-12,0,1,PC,3090/2190184,3000/2190184
3000,3090,Hilti TS Mexico,165,3090-0165,70748,Angle grinder DCG 180-P 127V,Z001,411000026,1,300053332250,2016-06-13,0,1,PC,3090/70748,3000/70748
3000,3090,Hilti TS Mexico,165,3090-0165,228085,Rotary hammer TE 2 120V case,Z001,780899,1,300022583647,2008-05-07,0,2,PC,3090/228085,3000/228085
3000,3090,Hilti TS Mexico,165,3090-0165,228085,Rotary hammer TE 2 120V case,Z001,705266,1,300020394448,2010-04-28,0,2,PC,3090/228085,3000/228085
3000,3090,Hilti TS Mexico,165,3090-0165,242778,Drilling stand DD-ST 130,Z001,24789,1,300031172760,2010-12-14,0,1,PC,3090/242778,3000/242778
3000,3090,Hilti TS Mexico,165,3090-0165,284778,Breaker TE 706-AVR 120V,Z001,102414,1,300031469073,2011-01-24,0,1,PC,3090/284778,3000/284778
3000,3090,Hilti TS Mexico,165,3090-0165,285336,Rotary hammer TE 16-M 127V,Z001,62252,1,300018227578,2008-01-15,0,1,PC,3090/285336,3000/285336
3000,3090,Hilti TS Mexico,165,3090-0165,285794,Powder-actuated tool DX 76 MX,Z001,22289,1,300053617719,2015-08-06,0,1,PC,3090/285794,3000/285794
3000,3090,Hilti TS Mexico,165,3090-0165,305534,Drilling stand DD-HD 30,Z001,279719,1,300027202943,2009-03-31,0,1,PC,3090/305534,3000/305534
3000,3090,Hilti TS Mexico,165,3090-0165,332160,Vacuum pump DD VPX 115V GB,Z001,949006642,1,300031512755,2010-12-14,0,1,PC,3090/332160,3000/332160
3000,3090,Hilti TS Mexico,165,3090-0165,336737,Diamond coring tool DD EC-1 120V US,Z001,48719,1,300031260947,2013-04-08,0,1,PC,3090/336737,3000/336737
3000,3090,Hilti TS Mexico,165,3090-0165,372224,Diamond coring tool DD 130 M 120V,Z001,82670,1,300029152876,2010-12-14,0,1,PC,3090/372224,3000/372224
3000,3090,Hilti TS Mexico,165,3090-0165,378275,Orbital recip. saw WSR 900-PE 120V,Z001,204459,1,300036606895,2013-04-08,0,1,PC,3090/378275,3000/378275
3000,3090,Hilti TS Mexico,165,3090-0165,382594,Angle grinder DAG 500-D 120V box,Z001,211000324,1,300043267185,2013-06-05,0,2,PC,3090/382594,3000/382594
3000,3090,Hilti TS Mexico,165,3090-0165,382594,Angle grinder DAG 500-D 120V box,Z001,412000011,1,300055865534,2016-01-29,0,2,PC,3090/382594,3000/382594
3000,3090,Hilti TS Mexico,165,3090-0165,403195,Cordl. dryw. screwdr. SD 5000-A22 case,Z001,641761,1,300074852565,2022-03-11,0,1,PC,3090/403195,3000/403195
3000,3090,Hilti TS Mexico,165,3090-0165,408998,Vacuum pump DD VP-U 120V,Z001,370205801,1,300043544070,2013-04-08,0,1,PC,3090/408998,3000/408998
3000,3090,Hilti TS Mexico,165,3090-0165,435663,Drilling stand DD-ST 160 CTL,Z001,19433,1,300051709213,2016-06-13,0,1,PC,3090/435663,3000/435663
3000,3090,Hilti TS Mexico,165,3090-0165,2004788,Laser range meter PD 5,Z001,292123382,1,300042698038,2013-06-05,0,1,PC,3090/2004788,3000/2004788
3000,3090,Hilti TS Mexico,165,3090-0165,2007431,Battery pack B 22/3.3 Li-Ion,Z001,7441715,1,300043766127,2013-06-05,0,1,PC,3090/2007431,3000/2007431
3000,3090,Hilti TS Mexico,165,3090-0165,2028878,Battery charger C 4/36-350 115V box,Z001,130981335,1,300077012329,2018-12-10,0,1,PC,3090/2028878,3000/2028878
3000,3090,Hilti TS Mexico,165,3090-0165,2064659,Breaker TE 800-AVR 120V,Z001,60194,1,300068915993,2018-01-16,0,1,PC,3090/2064659,3000/2064659
3000,3090,Hilti TS Mexico,165,3090-0165,2076996,Battery charger C 4/12-50 115V BULK,Z001,921710366,1,300084180462,2021-04-26,0,1,PC,3090/2076996,3000/2076996
3000,3090,Hilti TS Mexico,166,3090-0166,202416,Laser range meter PD 4,Z001,71080760,1,300024990919,2009-03-27,0,1,PC,3090/202416,3000/202416
3000,3090,Hilti TS Mexico,166,3090-0166,211898,Angle grinder DAG 450-S 120V,Z001,19590,1,300033737423,2011-04-19,0,1,PC,3090/211898,3000/211898
3000,3090,Hilti TS Mexico,166,3090-0166,228061,Rotary hammer TE 7-C 120V,Z001,PARQUEDEMO,1,300023278675,2008-03-06,0,1,PC,3090/228061,3000/228061
3000,3090,Hilti TS Mexico,166,3090-0166,228085,Rotary hammer TE 2 120V case,Z001,780988,1,300022583736,2008-06-12,0,2,PC,3090/228085,3000/228085
3000,3090,Hilti TS Mexico,166,3090-0166,228085,Rotary hammer TE 2 120V case,Z001,1039051,1,300032620532,2010-12-20,0,2,PC,3090/228085,3000/228085
3000,3090,Hilti TS Mexico,166,3090-0166,285336,Rotary hammer TE 16-M 127V,Z001,104800,1,300028104887,2011-08-10,0,1,PC,3090/285336,3000/285336
3000,3090,Hilti TS Mexico,166,3090-0166,305534,Drilling stand DD-HD 30,Z001,35359MX,1,300025820152,2008-10-24,0,1,PC,3090/305534,3000/305534
3000,3090,Hilti TS Mexico,166,3090-0166,384034,Powder-actuated tool DX 36,Z001,456046MX,1,300026156475,2008-11-27,0,2,PC,3090/384034,3000/384034
3000,3090,Hilti TS Mexico,166,3090-0166,384034,Powder-actuated tool DX 36,Z001,456067MX,1,300026252175,2008-12-05,0,2,PC,3090/384034,3000/384034
3000,3090,Hilti TS Mexico,166,3090-0166,404314,Rotary hammer TE 30-M-AVR 127V,Z001,108534,1,300062564251,2017-01-23,0,1,PC,3090/404314,3000/404314
3000,3090,Hilti TS Mexico,166,3090-0166,428944,Breaker TE 700-AVR 120V,Z001,226594,1,300095300611,2022-02-22,0,1,PC,3090/428944,3000/428944
3000,3090,Hilti TS Mexico,166,3090-0166,2006480,Cordl. compact dr. driver SFC 22-A case,Z001,1424055,1,300064130143,2017-01-25,0,1,PC,3090/2006480,3000/2006480
3000,3090,Hilti TS Mexico,166,3090-0166,2007431,Battery pack B 22/3.3 Li-Ion,Z001,559433,1,300050495219,2014-11-21,0,1,PC,3090/2007431,3000/2007431
3000,3090,Hilti TS Mexico,166,3090-0166,2077976,Battery pack B 12/2.6,Z001,523610601,1,300061460946,2016-08-18,0,3,PC,3090/2077976,3000/2077976
3000,3090,Hilti TS Mexico,166,3090-0166,2077976,Battery pack B 12/2.6,Z001,613320155,1,300064540217,2017-03-01,0,3,PC,3090/2077976,3000/2077976
3000,3090,Hilti TS Mexico,166,3090-0166,2077976,Battery pack B 12/2.6,Z001,913110083,1,300083824125,2019-11-26,0,3,PC,3090/2077976,3000/2077976
3000,3090,Hilti TS Mexico,166,3090-0166,2098470,Battery pack B 36/5.2,Z001,719300615,1,300068496228,2017-09-28,0,1,PC,3090/2098470,3000/2098470
3000,3090,Hilti TS Mexico,166,3090-0166,2110409,Battery pack B 22/5.2 Li-ion,Z001,717830483,1,300071480340,2018-03-06,0,1,PC,3090/2110409,3000/2110409
3000,3090,Hilti TS Mexico,166,3090-0166,2119163,Angle grinder AG 500-12D,Z001,804000031,1,300073828006,2018-08-17,0,1,PC,3090/2119163,3000/2119163
3000,3090,Hilti TS Mexico,166,3090-0166,2119381,Breaker TE 1000-AVR 120V,Z001,96603,1,300069633625,2018-04-03,0,1,PC,3090/2119381,3000/2119381
3000,3090,Hilti TS Mexico,166,3090-0166,2190678,Breaker TE 3000-AVR 120V,Z001,124328,1,300090180104,2021-06-30,0,1,PC,3090/2190678,3000/2190678
3000,3090,Hilti TS Mexico,167,3090-0167,70748,Angle grinder DCG 180-P 127V,Z001,102000211,1,300035590279,2011-08-19,0,2,PC,3090/70748,3000/70748
3000,3090,Hilti TS Mexico,167,3090-0167,70748,Angle grinder DCG 180-P 127V,Z001,511000062,1,300061291967,2017-07-12,0,2,PC,3090/70748,3000/70748
3000,3090,Hilti TS Mexico,167,3090-0167,211937,Rotating laser PRE 3,Z001,309100017,1,300033092781,2011-02-16,0,1,PC,3090/211937,3000/211937
3000,3090,Hilti TS Mexico,167,3090-0167,228026,Cordless rotary hammer TE 7-A,Z001,91359,1,300030528618,2011-01-21,0,2,PC,3090/228026,3000/228026
3000,3090,Hilti TS Mexico,167,3090-0167,228026,Cordless rotary hammer TE 7-A,Z001,101093,1,300033758998,2012-07-25,0,2,PC,3090/228026,3000/228026
3000,3090,Hilti TS Mexico,167,3090-0167,228061,Rotary hammer TE 7-C 120V,Z001,265146,1,300032866323,2011-02-16,0,1,PC,3090/228061,3000/228061
3000,3090,Hilti TS Mexico,167,3090-0167,249003,Breaker TE 1500-AVR 120V,Z001,49954,1,300035164758,2011-08-17,0,1,PC,3090/249003,3000/249003
3000,3090,Hilti TS Mexico,167,3090-0167,272833,Cordl. imp. wrench SIW 144-A,Z001,1121150,1,300034662552,2012-03-28,0,1,PC,3090/272833,3000/272833
3000,3090,Hilti TS Mexico,167,3090-0167,273114,Battery pack B 144 2.6 Li-Ion,Z001,3225567,1,300035339314,2012-03-28,0,2,PC,3090/273114,3000/273114
3000,3090,Hilti TS Mexico,167,3090-0167,273114,Battery pack B 144 2.6 Li-Ion,Z001,3225568,1,300035339315,2012-03-28,0,2,PC,3090/273114,3000/273114
3000,3090,Hilti TS Mexico,167,3090-0167,273643,Combihammer TE 70-ATC 120V,Z001,90348,1,300032246917,2011-08-17,0,2,PC,3090/273643,3000/273643
3000,3090,Hilti TS Mexico,167,3090-0167,273643,Combihammer TE 70-ATC 120V,Z001,273643,1,300025434270,2015-03-13,0,2,PC,3090/273643,3000/273643
3000,3090,Hilti TS Mexico,167,3090-0167,283495,Diamond coring tool DD 200 127V,Z001,39792,1,300021143652,2011-03-09,0,1,PC,3090/283495,3000/283495
3000,3090,Hilti TS Mexico,167,3090-0167,286141,Point laser PMP 34 kit,Z001,18607078,1,300021235266,2008-01-28,0,1,PC,3090/286141,3000/286141
3000,3090,Hilti TS Mexico,167,3090-0167,305179,Powder-actuated tool DX 460 F8,Z001,525470,1,300060583698,2018-09-03,0,4,PC,3090/305179,3000/305179
3000,3090,Hilti TS Mexico,167,3090-0167,305179,Powder-actuated tool DX 460 F8,Z001,494965,1,300054244892,2015-11-06,0,4,PC,3090/305179,3000/305179
3000,3090,Hilti TS Mexico,167,3090-0167,305179,Powder-actuated tool DX 460 F8,Z001,352379,1,300032845620,2012-07-25,0,4,PC,3090/305179,3000/305179
3000,3090,Hilti TS Mexico,167,3090-0167,305179,Powder-actuated tool DX 460 F8,Z001,52470,1,300037549485,2017-07-12,0,4,PC,3090/305179,3000/305179
3000,3090,Hilti TS Mexico,167,3090-0167,305534,Drilling stand DD-HD 30,Z001,35467,1,300022901276,2011-03-09,0,2,PC,3090/305534,3000/305534
3000,3090,Hilti TS Mexico,167,3090-0167,305534,Drilling stand DD-HD 30,Z001,44618,1,300023695469,2008-04-12,0,2,PC,3090/305534,3000/305534
3000,3090,Hilti TS Mexico,167,3090-0167,320286,Laser range meter PD 42,Z001,68100006,1,300031140699,2011-07-20,0,1,PC,3090/320286,3000/320286
3000,3090,Hilti TS Mexico,167,3090-0167,332101,Powder-actuated tool DX 351 (X-MX 27),Z001,130851,1,300022855268,2011-08-19,0,1,PC,3090/332101,3000/332101
3000,3090,Hilti TS Mexico,167,3090-0167,337032,Diamond cutter DC 180-S 127V,Z001,6890000335,1,300027126227,2009-03-24,0,1,PC,3090/337032,3000/337032
3000,3090,Hilti TS Mexico,167,3090-0167,338047,Gas-actuated tool GX 100,Z001,82215,1,300019810268,2007-11-15,0,1,PC,3090/338047,3000/338047
3000,3090,Hilti TS Mexico,167,3090-0167,360383,Battery pack B 22/2.6 Li-Ion,Z001,2294851,1,300035394650,2012-07-25,0,1,PC,3090/360383,3000/360383
3000,3090,Hilti TS Mexico,167,3090-0167,369405,Dry vacuum cleaner VCD 50 120V WH,Z001,29972,1,300022801752,2008-01-28,0,1,PC,3090/369405,3000/369405
3000,3090,Hilti TS Mexico,167,3090-0167,377380,Line laser PML 32 kit,Z001,11507228,1,300026205827,2008-12-02,0,1,PC,3090/377380,3000/377380
3000,3090,Hilti TS Mexico,167,3090-0167,377616,Powder-actuated tool DX 351 BT G,Z001,216893,1,300056717843,2016-10-11,0,1,PC,3090/377616,3000/377616
3000,3090,Hilti TS Mexico,167,3090-0167,378266,Cordl. drill XBT 4000-A,Z001,11224,1,300057897450,2016-01-15,0,1,PC,3090/378266,3000/378266
3000,3090,Hilti TS Mexico,167,3090-0167,378275,Orbital recip. saw WSR 900-PE 120V,Z001,96846,1,300031135869,2011-05-02,0,2,PC,3090/378275,3000/378275
3000,3090,Hilti TS Mexico,167,3090-0167,378275,Orbital recip. saw WSR 900-PE 120V,Z001,202298,7,300034979695,2012-09-14,0,2,PC,3090/378275,3000/378275
3000,3090,Hilti TS Mexico,167,3090-0167,378426,Battery pack B 24/3.0 NiMH,Z001,315586,1,300026875161,2009-02-24,0,1,PC,3090/378426,3000/378426
3000,3090,Hilti TS Mexico,167,3090-0167,378449,Battery charger C 7/24 115V,Z001,C253077,1,300057837085,2016-10-11,0,7,PC,3090/378449,3000/378449
3000,3090,Hilti TS Mexico,167,3090-0167,378449,Battery charger C 7/24 115V,Z001,C253076,1,300057897449,2016-01-15,0,7,PC,3090/378449,3000/378449
3000,3090,Hilti TS Mexico,167,3090-0167,378449,Battery charger C 7/24 115V,Z001,C251844,1,300039794936,2016-10-21,0,7,PC,3090/378449,3000/378449
3000,3090,Hilti TS Mexico,167,3090-0167,378449,Battery charger C 7/24 115V,Z001,C238907,1,300033875193,2011-02-04,0,7,PC,3090/378449,3000/378449
3000,3090,Hilti TS Mexico,167,3090-0167,378449,Battery charger C 7/24 115V,Z001,C238142,1,300041483690,2016-10-21,0,7,PC,3090/378449,3000/378449
3000,3090,Hilti TS Mexico,167,3090-0167,378449,Battery charger C 7/24 115V,Z001,C194285,1,300026875160,2009-02-24,0,7,PC,3090/378449,3000/378449
3000,3090,Hilti TS Mexico,167,3090-0167,378449,Battery charger C 7/24 115V,Z001,C175708,1,300024798607,2016-10-21,0,7,PC,3090/378449,3000/378449
3000,3090,Hilti TS Mexico,167,3090-0167,378457,Battery charger C 7/36-ACS 115V,Z001,8035400,1,300035339312,2012-03-28,0,1,PC,3090/378457,3000/378457
3000,3090,Hilti TS Mexico,167,3090-0167,401594,Battery pack B 36/3.9 Li-Ion,Z001,2075242,1,300035339688,2011-10-03,0,3,PC,3090/401594,3000/401594
3000,3090,Hilti TS Mexico,167,3090-0167,401594,Battery pack B 36/3.9 Li-Ion,Z001,2092424,1,300036338336,2012-07-26,0,3,PC,3090/401594,3000/401594
3000,3090,Hilti TS Mexico,167,3090-0167,401594,Battery pack B 36/3.9 Li-Ion,Z001,V,1,300037408221,2011-11-07,0,3,PC,3090/401594,3000/401594
3000,3090,Hilti TS Mexico,167,3090-0167,414166,Breaker TE 3000-AVR 120V,Z001,27837,1,300038492937,2012-08-27,0,2,PC,3090/414166,3000/414166
3000,3090,Hilti TS Mexico,167,3090-0167,414166,Breaker TE 3000-AVR 120V,Z001,32727,1,300040412767,2012-11-23,0,2,PC,3090/414166,3000/414166
3000,3090,Hilti TS Mexico,167,3090-0167,426117,Cordl. lamp SFL 22-A box,Z001,1020224,1,300051356006,2015-03-30,0,1,PC,3090/426117,3000/426117
3000,3090,Hilti TS Mexico,167,3090-0167,427763,Combihammer TE 60 120V grounded,Z001,19125,1,300039458731,2012-12-07,0,1,PC,3090/427763,3000/427763
3000,3090,Hilti TS Mexico,167,3090-0167,433324,Diamond coring tool DD 150-U 120V,Z001,54036,1,300055275514,2017-05-09,0,1,PC,3090/433324,3000/433324
3000,3090,Hilti TS Mexico,167,3090-0167,2007431,Battery pack B 22/3.3 Li-Ion,Z001,9071584,1,300059794540,2016-05-12,0,1,PC,3090/2007431,3000/2007431
3000,3090,Hilti TS Mexico,167,3090-0167,2028878,Battery charger C 4/36-350 115V box,Z001,240860466,1,300064356947,2017-07-12,0,2,PC,3090/2028878,3000/2028878
3000,3090,Hilti TS Mexico,167,3090-0167,2028878,Battery charger C 4/36-350 115V box,Z001,280530625,1,300045930397,2013-10-04,0,2,PC,3090/2028878,3000/2028878
