CoCd|Plnt|Material|SLoc|MvT|Mat_Doc|Item|Pstng_Date|Qty_in_UnE|EUn|Material_Description|PO|Movement_Type_Text|Amount_in_LC|Quantity|Supplier|Rec|Mvt|Counter|TETy|key_plant
5211|8790|2150701|0|101|5067151851|1|2024-08-12|25|PC|Cutting disc AC-D SP 115x1.0|4537184119|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8790/2150701
5211|8790|2150701|0|101|5067107851|1|2024-08-06|25|PC|Cutting disc AC-D SP 115x1.0|4537157468|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8790/2150701
5211|8790|2150701|0|101|5066922141|1|2024-07-16|25|PC|Cutting disc AC-D SP 115x1.0|4537049680|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8790/2150701
5211|8790|2150701|0|101|5065930472|1|2024-04-05|25|PC|Cutting disc AC-D SP 115x1.0|4536502801|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8790/2150701
5211|8790|2150701|0|101|5065566862|1|2024-03-01|25|PC|Cutting disc AC-D SP 115x1.0|4536299934|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8790/2150701
5211|8790|2150701|0|101|5065566990|1|2024-03-01|25|PC|Cutting disc AC-D SP 115x1.0|4536299032|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8790/2150701
5211|8790|2150701|0|101|5065507656|1|2024-02-26|25|PC|Cutting disc AC-D SP 115x1.0|4536262612|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8790/2150701
5251|3090|2150703|0|101|5065719574|1|2024-03-15|25|PC|Cutting disc AC-D SP 115x2.5|4536379445|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|3090/2150703
5251|3090|2150703|0|101|5065612061|1|2024-03-06|25|PC|Cutting disc AC-D SP 115x2.5|4536320094|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|3090/2150703
5241|8690|2150703|0|101|5067319245|1|2024-08-30|25|PC|Cutting disc AC-D SP 115x2.5|4537278017|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8690/2150703
5241|8690|2150703|0|101|5067276502|1|2024-08-27|25|PC|Cutting disc AC-D SP 115x2.5|4537249821|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8690/2150703
5241|8690|2150703|0|101|5067096203|1|2024-08-05|25|PC|Cutting disc AC-D SP 115x2.5|4537156038|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8690/2150703
5241|8690|2150703|0|101|5067006830|1|2024-07-25|25|PC|Cutting disc AC-D SP 115x2.5|4537102005|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8690/2150703
5241|8690|2150703|0|101|5066379789|1|2024-05-22|25|PC|Cutting disc AC-D SP 115x2.5|4536754036|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8690/2150703
5241|8690|2150703|0|101|5066343044|1|2024-05-17|25|PC|Cutting disc AC-D SP 115x2.5|4536735121|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8690/2150703
5241|8690|2150703|0|101|5065959404|1|2024-04-09|25|PC|Cutting disc AC-D SP 115x2.5|4536519175|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8690/2150703
5241|8690|2150703|0|101|5065874424|1|2024-04-01|25|PC|Cutting disc AC-D SP 115x2.5|4536468728|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8690/2150703
5241|8690|2150703|0|101|5065747055|1|2024-03-19|25|PC|Cutting disc AC-D SP 115x2.5|4536400270|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8690/2150703
5241|8690|2150703|0|101|5065653612|1|2024-03-11|25|PC|Cutting disc AC-D SP 115x2.5|4536345259|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8690/2150703
5241|8690|2150703|0|101|5065625674|1|2024-03-07|25|PC|Cutting disc AC-D SP 115x2.5|4536327765|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8690/2150703
5241|8690|2150703|0|101|5065578242|1|2024-03-04|25|PC|Cutting disc AC-D SP 115x2.5|4536300014|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8690/2150703
5241|8690|2150703|0|101|5065463739|1|2024-02-21|25|PC|Cutting disc AC-D SP 115x2.5|4536237883|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8690/2150703
5241|8690|2150703|0|101|5065456693|1|2024-02-21|25|PC|Cutting disc AC-D SP 115x2.5|4536230970|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8690/2150703
5241|8690|2150703|0|101|5065441871|1|2024-02-20|25|PC|Cutting disc AC-D SP 115x2.5|4536220893|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8690/2150703
5241|8690|2150703|0|101|5065390994|1|2024-02-14|25|PC|Cutting disc AC-D SP 115x2.5|4536193549|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8690/2150703
5241|8690|2150703|0|101|5065293229|1|2024-02-05|25|PC|Cutting disc AC-D SP 115x2.5|4536139669|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8690/2150703
5241|8690|2150703|0|101|5065233517|1|2024-01-30|25|PC|Cutting disc AC-D SP 115x2.5|4536101534|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8690/2150703
5241|8690|2150703|0|101|5065092841|1|2024-01-16|25|PC|Cutting disc AC-D SP 115x2.5|4536029022|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8690/2150703
5211|8790|2150706|0|101|5066792757|1|2024-07-02|25|PC|Cutting disc AC-D SP 125x1.6|4536909580|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8790/2150706
5211|8790|2150706|0|101|5065566991|1|2024-03-01|25|PC|Cutting disc AC-D SP 125x1.6|4536299032|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8790/2150706
5211|8790|2150706|0|101|5065430836|1|2024-02-19|25|PC|Cutting disc AC-D SP 125x1.6|4536212077|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8790/2150706
5251|3090|2150732|0|101|5066909151|1|2024-07-15|25|PC|Cutting disc AC-D SP 180x1.5|4537042315|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|3090/2150732
5251|3090|2150732|0|101|5065706105|1|2024-03-14|25|PC|Cutting disc AC-D SP 180x1.5|4536371750|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|3090/2150732
5251|3090|2150732|226|101|5065434939|1|2024-02-20|25|PC|Cutting disc AC-D SP 180x1.5|4536221185|GR stock in transit|0.0|25.0|0|X|B|0|WE|3090/2150732
5251|3090|2150732|0|101|5065239995|1|2024-01-30|25|PC|Cutting disc AC-D SP 180x1.5|4536110173|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|3090/2150732
5251|3090|2150732|0|101|5065168516|1|2024-01-23|25|PC|Cutting disc AC-D SP 180x1.5|4536021799|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|3090/2150732
5241|8690|2150732|0|101|5067318084|1|2024-08-30|25|PC|Cutting disc AC-D SP 180x1.5|4537278017|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8690/2150732
5241|8690|2150732|0|101|5067096204|1|2024-08-05|25|PC|Cutting disc AC-D SP 180x1.5|4537156038|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8690/2150732
5241|8690|2150732|0|101|5066451534|1|2024-05-29|25|PC|Cutting disc AC-D SP 180x1.5|4536795128|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8690/2150732
