ShPt,Plnt,SLoc,Delivery,Material,Item_Description,DlvQty,BUn,Supplier_Name,OPS,WM,GM,Delivdate,key_plant,key_material
3000,3000,1,681134339,228085,Martillo perforador TE 2 120V maletín,42.0,PC,HILTI,0,0,A,2024-11-27,3000/228085,3000/228085
3000,3000,1,681134340,228085,Martillo perforador TE 2 120V maletín,42.0,PC,HILTI,0,0,A,2024-11-27,3000/228085,3000/228085
3000,3000,1,681134341,228085,Martillo perforador TE 2 120V maletín,42.0,PC,HILTI,0,0,A,2024-11-27,3000/228085,3000/228085
3000,3000,1,681134342,228085,Martillo perforador TE 2 120V maletín,42.0,PC,HILTI,0,0,A,2024-11-27,3000/228085,3000/228085
3000,3000,1,681134343,228085,Martillo perforador TE 2 120V maletín,42.0,PC,HILTI,0,0,A,2024-11-27,3000/228085,3000/228085
3000,3000,1,681134344,228085,Martillo perforador TE 2 120V maletín,42.0,PC,HILTI,0,0,A,2024-11-27,3000/228085,3000/228085
3000,3000,1,681134345,228085,Martillo perforador TE 2 120V maletín,42.0,PC,HILTI,0,0,A,2024-11-27,3000/228085,3000/228085
3000,3000,1,681134346,228085,Martillo perforador TE 2 120V maletín,42.0,PC,HILTI,0,0,A,2024-11-27,3000/228085,3000/228085
3000,3000,1,681134347,228085,Martillo perforador TE 2 120V maletín,42.0,PC,HILTI,0,0,A,2024-11-27,3000/228085,3000/228085
8650,8650,1,680998182,228103,Martillo perforador TE 2-S 230V maletín,18.0,PC,HILTI,0,0,A,2024-09-23,8650/228103,8650/228103
3000,3000,1,680980540,228334,"Grapa metálica X-EMTC 3/8"" MX",12800.0,PC,HILTI,0,0,A,2024-10-07,3000/228334,3000/228334
3000,3000,1,681035248,228334,"Grapa metálica X-EMTC 3/8"" MX",21000.0,PC,HILTI,0,0,A,2024-10-09,3000/228334,3000/228334
3000,3000,1,681149051,228335,"Grapa metálica X-EMTC 1/2"" MX",200.0,PC,HILTI,0,0,A,2024-09-24,3000/228335,3000/228335
3000,3000,1,680953323,228337,"Grapa metálica X-EMTC 1"" MX",200.0,PC,nan,0,0,A,2024-08-15,3000/228337,3000/228337
8330,8330,1,681092195,228337,"Grampo metálico p/ tubos X-EMTC 1"" MX",200.0,PC,HILTI,0,0,A,2024-10-14,8330/228337,8330/228337
3000,3000,1,681151158,228338,"Abraz. distanciadora X-EMTSC 1/2"" MX",100.0,PC,HILTI,0,0,A,2024-11-06,3000/228338,3000/228338
3000,3000,1,681151165,228340,"Abraz. distanciadora X-EMTSC 1"" MX",100.0,PC,HILTI,0,0,A,2024-11-06,3000/228340,3000/228340
8330,8330,1,680994086,228341,Suspensão de varão X-EHS W6 MX,12800.0,PC,HILTI,0,0,A,2024-09-30,8330/228341,8330/228341
8330,8330,1,681038418,228341,Suspensão de varão X-EHS W6 MX,6400.0,PC,HILTI,0,0,A,2024-10-25,8330/228341,8330/228341
8330,8330,1,680995961,228342,Suspensão de arame X-ECC MX,28800.0,PC,HILTI,0,0,A,2024-10-23,8330/228342,8330/228342
8330,8330,1,681076769,228342,Suspensão de arame X-ECC MX,28800.0,PC,HILTI,0,0,A,2024-10-15,8330/228342,8330/228342
8330,8330,1,681137143,228342,Suspensão de arame X-ECC MX,28800.0,PC,HILTI,0,0,A,2024-10-29,8330/228342,8330/228342
3000,3000,1,680859343,229138,Manillar HIT-RBH,50.0,PC,HILTI,0,0,A,2024-09-17,3000/229138,3000/229138
3000,3000,1,680979478,230609,Taco balancín MF-SKD M10/200,400.0,PC,HILTI,0,0,A,2024-10-02,3000/230609,3000/230609
3000,3000,1,680953323,233868,"Broca helicoidal HSS 1/16"" (12)",12.0,PC,nan,0,0,A,2024-08-15,3000/233868,3000/233868
8650,8650,1,680995967,234460,Espuma de aislamiento CF-I 50 ECO GV,96.0,PC,HILTI,0,0,A,2024-09-23,8650/234460,8650/234460
3000,3000,1,681035820,234460,Espuma de aislamiento CF-I 50 ECO GV,144.0,PC,HILTI,0,0,A,2024-10-09,3000/234460,3000/234460
8650,8650,1,681047909,234460,Espuma de aislamiento CF-I 50 ECO GV,12.0,PC,HILTI,0,0,A,2024-10-30,8650/234460,8650/234460
8650,8650,1,681047909,234460,Espuma de aislamiento CF-I 50 ECO GV,96.0,PC,HILTI,0,0,A,2024-10-30,8650/234460,8650/234460
8650,8650,1,681047909,234460,Espuma de aislamiento CF-I 50 ECO GV,84.0,PC,HILTI,0,0,A,2024-10-30,8650/234460,8650/234460
3000,3000,1,681088045,234460,Espuma de aislamiento CF-I 50 ECO GV,144.0,PC,HILTI,0,0,A,2024-10-23,3000/234460,3000/234460
8650,8650,1,681106381,234460,Espuma de aislamiento CF-I 50 ECO GV,96.0,PC,HILTI,0,0,A,2024-10-14,8650/234460,8650/234460
3000,3000,1,680792677,236120,Extremo de inserción BI (M41),120.0,PC,HILTI,0,0,A,2024-09-13,3000/236120,3000/236120
3000,3000,1,680920047,236120,Extremo de inserción BI (M41),120.0,PC,HILTI,0,0,A,2024-09-24,3000/236120,3000/236120
8330,8330,1,681026114,236120,Encabadouro/Encaixe BI (M41),90.0,PC,HILTI,0,0,A,2024-10-11,8330/236120,8330/236120
3000,3000,1,681088064,236120,Extremo de inserción BI (M41),90.0,PC,HILTI,0,0,A,2024-10-23,3000/236120,3000/236120
3000,3000,1,681088065,236120,Extremo de inserción BI (M41),60.0,PC,HILTI,0,0,A,2024-10-23,3000/236120,3000/236120
8330,8330,1,681106570,236120,Encabadouro/Encaixe BI (M41),90.0,PC,HILTI,0,0,A,2024-10-22,8330/236120,8330/236120
8750,8750,1,681048714,237330,Clavo universal X-U 16 P8,18000.0,PC,HILTI,0,0,A,2024-10-16,8750/237330,8750/237330
8750,8750,1,207761462,237331,Clavo universal X-U 19 P8,1000.0,PC,HILTI,0,0,A,2023-05-02,8750/237331,8750/237331
8750,8750,1,681037406,237335,Clavo universal X-U 37 P8,600.0,PC,HILTI,0,0,A,2024-09-13,8750/237335,8750/237335
8750,8750,1,681037407,237335,Clavo universal X-U 37 P8,900.0,PC,HILTI,0,0,A,2024-09-13,8750/237335,8750/237335
3000,3000,1,680792650,237345,Clavo universal X-U 19 MX,1800.0,PC,HILTI,0,0,A,2024-09-13,3000/237345,3000/237345
3000,3000,1,680859363,237345,Clavo universal X-U 19 MX,1800.0,PC,HILTI,0,0,A,2024-09-17,3000/237345,3000/237345
3000,3000,1,680920073,237345,Clavo universal X-U 19 MX,3000.0,PC,HILTI,0,0,A,2024-09-24,3000/237345,3000/237345
3000,3000,1,680920074,237345,Clavo universal X-U 19 MX,1300.0,PC,HILTI,0,0,A,2024-09-24,3000/237345,3000/237345
3000,3000,1,681150383,237345,Clavo universal X-U 19 MX,2300.0,PC,HILTI,0,0,A,2024-11-06,3000/237345,3000/237345
3000,3000,1,681150384,237345,Clavo universal X-U 19 MX,18000.0,PC,HILTI,0,0,A,2024-11-06,3000/237345,3000/237345
3000,3000,1,680859363,237347,Clavo universal X-U 27 MX,100.0,PC,HILTI,0,0,A,2024-09-17,3000/237347,3000/237347
3000,3000,1,680920074,237347,Clavo universal X-U 27 MX,500.0,PC,HILTI,0,0,A,2024-09-24,3000/237347,3000/237347
3000,3000,1,681035822,237347,Clavo universal X-U 27 MX,1000.0,PC,HILTI,0,0,A,2024-10-09,3000/237347,3000/237347
3000,3000,1,681088043,237347,Clavo universal X-U 27 MX,2100.0,PC,HILTI,0,0,A,2024-10-23,3000/237347,3000/237347
3000,3000,1,680792661,237351,Clavo universal X-U 47 MX,2800.0,PC,HILTI,0,0,A,2024-09-13,3000/237351,3000/237351
3000,3000,1,680859329,237351,Clavo universal X-U 47 MX,2700.0,PC,HILTI,0,0,A,2024-09-17,3000/237351,3000/237351
3000,3000,1,680859330,237351,Clavo universal X-U 47 MX,9000.0,PC,HILTI,0,0,A,2024-09-17,3000/237351,3000/237351
3000,3000,1,680920046,237351,Clavo universal X-U 47 MX,900.0,PC,HILTI,0,0,A,2024-09-24,3000/237351,3000/237351
3000,3000,1,680920047,237351,Clavo universal X-U 47 MX,6000.0,PC,HILTI,0,0,A,2024-09-24,3000/237351,3000/237351
3000,3000,1,680920049,237351,Clavo universal X-U 47 MX,15000.0,PC,HILTI,0,0,A,2024-09-24,3000/237351,3000/237351
3000,3000,1,680920049,237351,Clavo universal X-U 47 MX,9000.0,PC,HILTI,0,0,A,2024-09-24,3000/237351,3000/237351
3000,3000,1,680920057,237351,Clavo universal X-U 47 MX,6000.0,PC,HILTI,0,0,A,2024-09-24,3000/237351,3000/237351
3000,3000,1,681036356,237351,Clavo universal X-U 47 MX,500.0,PC,HILTI,0,0,A,2024-10-09,3000/237351,3000/237351
3000,3000,1,681036358,237351,Clavo universal X-U 47 MX,24000.0,PC,HILTI,0,0,A,2024-10-09,3000/237351,3000/237351
3000,3000,1,681036359,237351,Clavo universal X-U 47 MX,3000.0,PC,HILTI,0,0,A,2024-10-09,3000/237351,3000/237351
3000,3000,1,681036360,237351,Clavo universal X-U 47 MX,3000.0,PC,HILTI,0,0,A,2024-10-09,3000/237351,3000/237351
3000,3000,1,681036361,237351,Clavo universal X-U 47 MX,3000.0,PC,HILTI,0,0,A,2024-10-09,3000/237351,3000/237351
3000,3000,1,681036362,237351,Clavo universal X-U 47 MX,3000.0,PC,HILTI,0,0,A,2024-10-09,3000/237351,3000/237351
3000,3000,1,680979471,237354,Clavo universal X-U 62 MX,1000.0,PC,HILTI,0,0,A,2024-10-02,3000/237354,3000/237354
8650,8650,1,206240570,241398,"Anclaje de expansión HDV 1/2""x2""",500.0,PC,HILTI,0,0,A,2024-03-29,8650/241398,8650/241398
8330,8330,1,681076170,243750,"Ferr. de instalação HSD-M M10 3/8""X30",2.0,PC,HILTI,0,0,A,2024-10-15,8330/243750,8330/243750
3000,3000,1,681150410,243751,"Util de colocación HSD-M M10 3/8""X40",1.0,PC,HILTI,0,0,A,2024-11-06,3000/243751,3000/243751
3000,3000,1,681036374,243752,"Util de colocación HSD-M M12 1/2""X50",2.0,PC,HILTI,0,0,A,2024-10-09,3000/243752,3000/243752
3000,3000,1,680859343,251834,Tuerca de sujeción rápida DD-CN-SML,11.0,PC,HILTI,0,0,A,2024-09-17,3000/251834,3000/251834
3000,3000,1,680979484,251834,Tuerca de sujeción rápida DD-CN-SML,11.0,PC,HILTI,0,0,A,2024-10-02,3000/251834,3000/251834
8650,8650,1,680996002,251834,Tuerca de sujeción rápida DD-CN-SML,1.0,PC,HILTI,0,0,A,2024-09-23,8650/251834,8650/251834
8650,8650,1,681047853,251834,Tuerca de sujeción rápida DD-CN-SML,4.0,PC,HILTI,0,0,A,2024-09-30,8650/251834,8650/251834
8650,8650,1,681106399,251834,Tuerca de sujeción rápida DD-CN-SML,5.0,PC,HILTI,0,0,A,2024-10-14,8650/251834,8650/251834
3000,3000,1,681150402,251834,Tuerca de sujeción rápida DD-CN-SML,11.0,PC,HILTI,0,0,A,2024-11-06,3000/251834,3000/251834
8650,8650,1,206240554,254684,Tubo X-PT 3FT,3.0,PC,HILTI,0,0,A,2024-03-29,8650/254684,8650/254684
8330,8330,1,680907493,254684,Tubo X-PT 3FT,3.0,PC,HILTI,0,0,A,2024-09-11,8330/254684,8330/254684
3000,3000,1,680979499,254684,Tubo X-PT 3FT,4.0,PC,HILTI,0,0,A,2024-10-02,3000/254684,3000/254684
8650,8650,1,206240456,254687,Pieza de empuñadura X-PT cpl,3.0,PC,HILTI,0,0,A,2024-03-29,8650/254687,8650/254687
8650,8650,1,206240456,254687,Pieza de empuñadura X-PT cpl,3.0,PC,HILTI,0,0,A,2024-03-29,8650/254687,8650/254687
3000,3000,1,680979491,254687,Pieza de empuñadura X-PT cpl,1.0,PC,HILTI,0,0,A,2024-10-02,3000/254687,3000/254687
8330,8330,1,681137076,254687,Peça do punho X-PT cpl,2.0,PC,HILTI,0,0,A,2024-10-29,8330/254687,8330/254687
8650,8650,1,681047854,256312,Anclaje tipo cuña DBZ 6/4.5,300.0,PC,HILTI,0,0,A,2024-09-30,8650/256312,8650/256312
8330,8330,1,680908211,258017,Manga roscada interior HIS-N M12x125,10.0,PC,HILTI,0,0,A,2024-09-12,8330/258017,8330/258017
8330,8330,1,680907561,259271,Kit de limpeza DX,1.0,PC,HILTI,0,0,A,2024-09-11,8330/259271,8330/259271
8330,8330,1,680967211,259768,Pistola dispensadora CF DS-1,25.0,PC,HILTI,0,0,A,2024-09-17,8330/259768,8330/259768
8330,8330,1,680967212,259768,Pistola dispensadora CF DS-1,25.0,PC,HILTI,0,0,A,2024-09-17,8330/259768,8330/259768
8330,8330,1,680967213,259768,Pistola dispensadora CF DS-1,25.0,PC,HILTI,0,0,A,2024-09-17,8330/259768,8330/259768
8650,8650,1,680995983,259768,Dosificador CF DS-1,5.0,PC,HILTI,0,0,A,2024-09-23,8650/259768,8650/259768
8330,8330,1,681106536,259768,Pistola dispensadora CF DS-1,75.0,PC,HILTI,0,0,A,2024-10-22,8330/259768,8330/259768
3000,3000,1,681010494,267769,Sistema aspiración de polvo TE DRS-M,1.0,PC,HILTI,0,0,A,2024-08-12,3000/267769,3000/267769
8750,8750,1,681050735,271953,Martillo perforador TE 2 220V maletín,18.0,PC,HILTI,0,0,A,2024-10-16,8750/271953,8750/271953
3000,3000,1,681075227,271969,Perno roscado X-EW6H-28-9FP8,200.0,PC,nan,0,0,A,2024-09-05,3000/271969,3000/271969
3000,3000,1,681075227,271971,Perno roscado X-EW6H-20-9FP8,200.0,PC,nan,0,0,A,2024-09-05,3000/271971,3000/271971
8650,8650,1,206240545,271981,Perno roscado X-EM8H-15-12P8,15000.0,PC,HILTI,0,0,A,2024-03-29,8650/271981,8650/271981
8750,8750,1,680937783,271981,Perno roscado X-EM8H-15-12P8,2200.0,PC,HILTI,0,0,A,2024-09-18,8750/271981,8750/271981
8750,8750,1,681148155,271981,Perno roscado X-EM8H-15-12P8,1200.0,PC,HILTI,0,0,A,2024-09-17,8750/271981,8750/271981
8750,8750,1,681152501,271981,Perno roscado X-EM8H-15-12P8,1900.0,PC,HILTI,0,0,A,2024-10-08,8750/271981,8750/271981
8750,8750,1,680937783,271982,Perno roscado X-EM8H-15-12FP10,400.0,PC,HILTI,0,0,A,2024-09-18,8750/271982,8750/271982
8750,8750,1,680937783,271982,Perno roscado X-EM8H-15-12FP10,400.0,PC,HILTI,0,0,A,2024-09-18,8750/271982,8750/271982
8750,8750,1,680937805,271982,Perno roscado X-EM8H-15-12FP10,3000.0,PC,HILTI,0,0,A,2024-09-18,8750/271982,8750/271982
8750,8750,1,207785199,271984,Perno roscado X-EM10H-24-12P10,700.0,PC,HILTI,0,0,A,2023-02-09,8750/271984,8750/271984
8750,8750,1,207799776,271984,Perno roscado X-EM10H-24-12P10,700.0,PC,HILTI,0,0,A,2023-02-13,8750/271984,8750/271984
3000,3000,1,681150388,273118,Mandril TE 2-M NG/TE 7-C cpl,1.0,PC,HILTI,0,0,A,2024-11-06,3000/273118,3000/273118
3000,3000,1,681150388,273118,Mandril TE 2-M NG/TE 7-C cpl,1.0,PC,HILTI,0,0,A,2024-11-06,3000/273118,3000/273118
8750,8750,1,681152492,273118,Mandril TE 2-M NG/TE 7-C cpl,1.0,PC,HILTI,0,0,A,2024-10-08,8750/273118,8750/273118
3000,3000,1,680859323,273203,"Cepillo circular de alambre HIT-RB 7/16""",1.0,PC,HILTI,0,0,A,2024-09-17,3000/273203,3000/273203
3000,3000,1,680792673,273204,"Cepillo circular de alambre HIT-RB 1/2""",10.0,PC,HILTI,0,0,A,2024-09-13,3000/273204,3000/273204
3000,3000,1,680859343,273204,"Cepillo circular de alambre HIT-RB 1/2""",10.0,PC,HILTI,0,0,A,2024-09-17,3000/273204,3000/273204
3000,3000,1,681025217,273205,"Cepillo circular de alambre HIT-RB 9/16""",3.0,PC,HILTI,0,0,A,2024-09-18,3000/273205,3000/273205
3000,3000,1,681036356,273205,"Cepillo circular de alambre HIT-RB 9/16""",3.0,PC,HILTI,0,0,A,2024-10-09,3000/273205,3000/273205
3000,3000,1,681036374,273205,"Cepillo circular de alambre HIT-RB 9/16""",1.0,PC,HILTI,0,0,A,2024-10-09,3000/273205,3000/273205
3000,3000,1,681036374,273205,"Cepillo circular de alambre HIT-RB 9/16""",2.0,PC,HILTI,0,0,A,2024-10-09,3000/273205,3000/273205
3000,3000,1,681088056,273205,"Cepillo circular de alambre HIT-RB 9/16""",9.0,PC,HILTI,0,0,A,2024-10-23,3000/273205,3000/273205
3000,3000,1,681139701,273205,"Cepillo circular de alambre HIT-RB 9/16""",3.0,PC,HILTI,0,0,A,2024-09-19,3000/273205,3000/273205
3000,3000,1,680792673,273210,"Cepillo circular de alambre HIT-RB 3/4""",8.0,PC,HILTI,0,0,A,2024-09-13,3000/273210,3000/273210
3000,3000,1,680859343,273211,"Cepillo circular de alambre HIT-RB 7/8""",24.0,PC,HILTI,0,0,A,2024-09-17,3000/273211,3000/273211
3000,3000,1,681150410,273212,"Cepillo circular de alambre HIT-RB 1""",1.0,PC,HILTI,0,0,A,2024-11-06,3000/273212,3000/273212
8330,8330,1,681076171,273216,"Escova redonda de aço HIT-RB 1 1/4""",2.0,PC,HILTI,0,0,A,2024-10-15,8330/273216,8330/273216
3000,3000,1,680859329,273217,Cepillo circular de alambre HIT-RB 1 3/8,1.0,PC,HILTI,0,0,A,2024-09-17,3000/273217,3000/273217
8330,8330,1,681048007,273217,"Escova redonda de aço HIT-RB 1 3/8""",2.0,PC,HILTI,0,0,A,2024-10-08,8330/273217,8330/273217
8330,8330,1,681048029,273217,"Escova redonda de aço HIT-RB 1 3/8""",2.0,PC,HILTI,0,0,A,2024-10-08,8330/273217,8330/273217
8330,8330,1,681106582,273742,Berbequim/Furadeira UH 700 230V,6.0,PC,HILTI,0,0,A,2024-10-22,8330/273742,8330/273742
3000,3000,1,681068957,273745,Taladro con percusión UH 700 120V,4.0,PC,nan,0,0,A,2024-09-04,3000/273745,3000/273745
8330,8330,1,681026105,274087,Abraçadeira p. electricidade X-EKSC 25 M,100.0,PC,HILTI,0,0,A,2024-10-11,8330/274087,8330/274087
8330,8330,1,681026106,274087,Abraçadeira p. electricidade X-EKSC 25 M,400.0,PC,HILTI,0,0,A,2024-10-11,8330/274087,8330/274087
8650,8650,1,206240480,281862,Empalme de manguera,30.0,PC,HILTI,0,0,A,2024-03-29,8650/281862,8650/281862
8330,8330,1,681077475,282140,Punho lateral (M10) cpl,1.0,PC,HILTI,0,0,A,2024-09-17,8330/282140,8330/282140
8650,8650,1,206240548,282299,Cincel puntero TE-CX SM 25,30.0,PC,HILTI,0,0,A,2024-03-29,8650/282299,8650/282299
8330,8330,1,680907532,282299,Ponteiro TE-CX SM 25,60.0,PC,HILTI,0,0,A,2024-09-11,8330/282299,8330/282299
3000,3000,1,680920047,282299,Cincel puntero TE-CX SM 25,210.0,PC,HILTI,0,0,A,2024-09-24,3000/282299,3000/282299
8650,8650,1,680995992,282299,Cincel puntero TE-CX SM 25,60.0,PC,HILTI,0,0,A,2024-09-23,8650/282299,8650/282299
8650,8650,1,681106392,282299,Cincel puntero TE-CX SM 25,60.0,PC,HILTI,0,0,A,2024-10-14,8650/282299,8650/282299
3000,3000,1,680859320,282301,Escoplo TE-CX FM 25,60.0,PC,HILTI,0,0,A,2024-09-17,3000/282301,3000/282301
3000,3000,1,680859327,282301,Escoplo TE-CX FM 25,60.0,PC,HILTI,0,0,A,2024-09-17,3000/282301,3000/282301
8330,8330,1,680907531,282301,Escopro TE-CX FM 25,16.0,PC,HILTI,0,0,A,2024-09-11,8330/282301,8330/282301
8330,8330,1,680937981,282301,Escopro TE-CX FM 25,5.0,PC,HILTI,0,0,A,2024-09-25,8330/282301,8330/282301
3000,3000,1,680792672,282302,Espatula TE-CX SC 18/6,1.0,PC,HILTI,0,0,A,2024-09-13,3000/282302,3000/282302
8750,8750,1,681048768,282302,Espatula TE-CX SC 18/6,5.0,PC,HILTI,0,0,A,2024-10-16,8750/282302,8750/282302
3000,3000,1,680920046,282303,Espatula TE-CX SC 25/6,3.0,PC,HILTI,0,0,A,2024-09-24,3000/282303,3000/282303
3000,3000,1,681036374,282303,Espatula TE-CX SC 25/6,1.0,PC,HILTI,0,0,A,2024-10-09,3000/282303,3000/282303
8330,8330,1,681076189,282303,Espátula TE-CX SC 25/6,7.0,PC,HILTI,0,0,A,2024-10-15,8330/282303,8330/282303
3000,3000,1,681088062,282303,Espatula TE-CX SC 25/6,1.0,PC,HILTI,0,0,A,2024-10-23,3000/282303,3000/282303
3000,3000,1,680792673,282320,Porta-troquel X-462-HM,2.0,PC,HILTI,0,0,A,2024-09-13,3000/282320,3000/282320
3000,3000,1,680859343,282320,Porta-troquel X-462-HM,2.0,PC,HILTI,0,0,A,2024-09-17,3000/282320,3000/282320
3000,3000,1,681036376,282320,Porta-troquel X-462-HM,2.0,PC,HILTI,0,0,A,2024-10-09,3000/282320,3000/282320
8330,8330,1,681106552,282320,Cabeça de marcação X-462-HM,1.0,PC,HILTI,0,0,A,2024-10-22,8330/282320,8330/282320
3000,3000,1,681150413,282320,Porta-troquel X-462-HM,2.0,PC,HILTI,0,0,A,2024-11-06,3000/282320,3000/282320
3000,3000,1,681150413,282320,Porta-troquel X-462-HM,2.0,PC,HILTI,0,0,A,2024-11-06,3000/282320,3000/282320
3000,3000,1,680920046,282341,Mandril de cierre rápido TE 16/TE 30,1.0,PC,HILTI,0,0,A,2024-09-24,3000/282341,3000/282341
8650,8650,1,680995987,282341,Mandril de cierre rápido TE 16/TE 30,2.0,PC,HILTI,0,0,A,2024-09-23,8650/282341,8650/282341
8650,8650,1,680995987,282341,Mandril de cierre rápido TE 16/TE 30,2.0,PC,HILTI,0,0,A,2024-09-23,8650/282341,8650/282341
3000,3000,1,681036374,282341,Mandril de cierre rápido TE 16/TE 30,1.0,PC,HILTI,0,0,A,2024-10-09,3000/282341,3000/282341
3000,3000,1,681088062,282341,Mandril de cierre rápido TE 16/TE 30,1.0,PC,HILTI,0,0,A,2024-10-23,3000/282341,3000/282341
8650,8650,1,681155241,282562,Anclaje a segmentos KB3 SS304 5/8x4 3/4,15.0,PC,HILTI,0,0,A,2024-10-16,8650/282562,8650/282562
3000,3000,1,680859343,282987,Mandril DD-CS-BL,1.0,PC,HILTI,0,0,A,2024-09-17,3000/282987,3000/282987
8330,8330,1,680967144,282987,Mandril DD-CS-BL,3.0,PC,HILTI,0,0,A,2024-09-17,8330/282987,8330/282987
3000,3000,1,681036379,282987,Mandril DD-CS-BL,1.0,PC,HILTI,0,0,A,2024-10-09,3000/282987,3000/282987
3000,3000,1,681088063,282987,Mandril DD-CS-BL,2.0,PC,HILTI,0,0,A,2024-10-23,3000/282987,3000/282987
3000,3000,1,680859329,282990,"Husillo de sujeción DD-CS-1/2""",15.0,PC,HILTI,0,0,A,2024-09-17,3000/282990,3000/282990
8650,8650,1,680995987,282990,"Husillo de sujeción DD-CS-1/2""",8.0,PC,HILTI,0,0,A,2024-09-23,8650/282990,8650/282990
8650,8650,1,680995987,282990,"Husillo de sujeción DD-CS-1/2""",8.0,PC,HILTI,0,0,A,2024-09-23,8650/282990,8650/282990
3000,3000,1,681150410,282990,"Husillo de sujeción DD-CS-1/2""",15.0,PC,HILTI,0,0,A,2024-11-06,3000/282990,3000/282990
3000,3000,1,680979490,282991,"Husillo de sujeción DD-CS-5/8""",7.0,PC,HILTI,0,0,A,2024-10-02,3000/282991,3000/282991
3000,3000,1,681036374,282991,"Husillo de sujeción DD-CS-5/8""",1.0,PC,HILTI,0,0,A,2024-10-09,3000/282991,3000/282991
3000,3000,1,681036374,282991,"Husillo de sujeción DD-CS-5/8""",2.0,PC,HILTI,0,0,A,2024-10-09,3000/282991,3000/282991
3000,3000,1,681150410,282991,"Husillo de sujeción DD-CS-5/8""",5.0,PC,HILTI,0,0,A,2024-11-06,3000/282991,3000/282991
8750,8750,1,681048714,283507,Clavo chapa perfilada X-ENP-19 L15MX,6000.0,PC,HILTI,0,0,A,2024-10-16,8750/283507,8750/283507
8750,8750,1,681048782,283507,Clavo chapa perfilada X-ENP-19 L15MX,2000.0,PC,HILTI,0,0,A,2024-10-16,8750/283507,8750/283507
3000,3000,1,681150380,283508,Clavo chapa perfilada X-ENP-19 L15MXR,6000.0,PC,HILTI,0,0,A,2024-11-06,3000/283508,3000/283508
3000,3000,1,680920072,283512,Clavo chapa perfilada X-ENP-21 HVB,72000.0,PC,HILTI,0,0,A,2024-09-24,3000/283512,3000/283512
3000,3000,1,680920073,283512,Clavo chapa perfilada X-ENP-21 HVB,18000.0,PC,HILTI,0,0,A,2024-09-24,3000/283512,3000/283512
8330,8330,1,681077358,284385,Calha de instalação MQ-21-D-HDG plus 6m,150.0,M,HILTI,0,0,A,2024-10-15,8330/284385,8330/284385
8330,8330,1,681109979,284385,Calha de instalação MQ-21-D-HDG plus 6m,150.0,M,HILTI,0,0,A,2024-10-22,8330/284385,8330/284385
3000,3000,1,680979490,284891,Adaptador BS/BL,2.0,PC,HILTI,0,0,A,2024-10-02,3000/284891,3000/284891
3000,3000,1,681036374,284891,Adaptador BS/BL,2.0,PC,HILTI,0,0,A,2024-10-09,3000/284891,3000/284891
8330,8330,1,681076214,284891,Adaptador BS/BL,1.0,PC,HILTI,0,0,A,2024-10-15,8330/284891,8330/284891
3000,3000,1,681036374,284978,"Campana antipolvo (corte) DC-EX 125/5""C",2.0,PC,HILTI,0,0,A,2024-10-09,3000/284978,3000/284978
8650,8650,1,681047853,284978,"Campana antipolvo (corte) DC-EX 125/5""C",3.0,PC,HILTI,0,0,A,2024-09-30,8650/284978,8650/284978
3000,3000,1,680792672,285486,Guía pernos X-76-F-HVB,1.0,PC,HILTI,0,0,A,2024-09-13,3000/285486,3000/285486
3000,3000,1,680979490,285486,Guía pernos X-76-F-HVB,1.0,PC,HILTI,0,0,A,2024-10-02,3000/285486,3000/285486
3000,3000,1,681036374,285486,Guía pernos X-76-F-HVB,6.0,PC,HILTI,0,0,A,2024-10-09,3000/285486,3000/285486
3000,3000,1,680920028,285488,Pistón X-76-P-ENP,1.0,PC,HILTI,0,0,A,2024-09-24,3000/285488,3000/285488
3000,3000,1,680979490,285488,Pistón X-76-P-ENP,2.0,PC,HILTI,0,0,A,2024-10-02,3000/285488,3000/285488
3000,3000,1,681088062,285488,Pistón X-76-P-ENP,1.0,PC,HILTI,0,0,A,2024-10-23,3000/285488,3000/285488
3000,3000,1,681150410,285493,Pistón X-76-P-HVB,24.0,PC,HILTI,0,0,A,2024-11-06,3000/285493,3000/285493
8750,8750,1,681152503,285521,Cargador de clavos MX 76,2.0,PC,HILTI,0,0,A,2024-10-08,8750/285521,8750/285521
3000,3000,1,681128490,285703,Atornilladora madera/t.seco SD 2500 120V,1.0,PC,HILTI,0,0,A,2024-09-25,3000/285703,3000/285703
8330,8330,1,680907462,285718,Fixador de calha X-ET MX,160000.0,PC,HILTI,0,0,A,2024-09-11,8330/285718,8330/285718
8330,8330,1,680907501,285718,Fixador de calha X-ET MX,160000.0,PC,HILTI,0,0,A,2024-09-11,8330/285718,8330/285718
8330,8330,1,680907502,285718,Fixador de calha X-ET MX,160000.0,PC,HILTI,0,0,A,2024-09-11,8330/285718,8330/285718
8650,8650,1,680996011,285718,Fijación de canaleta X-ET MX,10000.0,PC,HILTI,0,0,A,2024-09-23,8650/285718,8650/285718
8330,8330,1,681137092,285718,Fixador de calha X-ET MX,160000.0,PC,HILTI,0,0,A,2024-10-29,8330/285718,8330/285718
8650,8650,1,206240548,286794,Extremo de inserción BS (M41),12.0,PC,HILTI,0,0,A,2024-03-29,8650/286794,8650/286794
8330,8330,1,680907456,286794,Encabadouro/Encaixe BS (M41),7.0,PC,HILTI,0,0,A,2024-09-11,8330/286794,8330/286794
