POrg|Plnt|SLoc|Material|Type|Doc_Date|Supplier|Pur_Doc|Quantity|OUn|Quantity1|SKU|PGr|Net_Price|Crcy|Per|To_be_del_1|To_be_del_2|To_be_inv_1|To_be_inv_2|key_plant|key_material
8300|8330|1|2273683|NB|2024-09-02|9999       HILTI|4537287296|20.0|PC|20.0|PC|L14|82.15|USD|100.0|20.0|16.43|0.0|0.0|8330/2273683|8300/2273683
8300|8330|1|2251351|NB|2024-09-02|9999       HILTI|4537287297|12.0|PC|12.0|PC|L15|105.38|USD|1.0|12.0|1264.56|0.0|0.0|8330/2251351|8300/2251351
8300|8330|1|2251351|NB|2024-09-02|9999       HILTI|4537287298|12.0|PC|12.0|PC|L15|105.38|USD|1.0|12.0|1264.56|0.0|0.0|8330/2251351|8300/2251351
8300|8330|1|2251351|NB|2024-09-02|9999       HILTI|4537287299|12.0|PC|12.0|PC|L15|105.38|USD|1.0|12.0|1264.56|0.0|0.0|8330/2251351|8300/2251351
8300|8330|1|2333570|NB|2024-09-02|9999       HILTI|4537287300|20.0|PC|20.0|PC|L09|42.05|USD|1.0|20.0|841.0|0.0|0.0|8330/2333570|8300/2333570
8300|8330|1|2333570|NB|2024-09-02|9999       HILTI|4537287301|20.0|PC|20.0|PC|L09|42.05|USD|1.0|20.0|841.0|0.0|0.0|8330/2333570|8300/2333570
8300|8330|1|2333570|NB|2024-09-02|9999       HILTI|4537287302|20.0|PC|20.0|PC|L09|42.05|USD|1.0|20.0|841.0|0.0|0.0|8330/2333570|8300/2333570
8300|8330|1|2251347|NB|2024-09-02|9999       HILTI|4537287303|16.0|PC|16.0|PC|L15|84.74|USD|1.0|16.0|1355.84|0.0|0.0|8330/2251347|8300/2251347
8300|8330|1|2251347|NB|2024-09-02|9999       HILTI|4537287304|16.0|PC|16.0|PC|L15|84.74|USD|1.0|16.0|1355.84|0.0|0.0|8330/2251347|8300/2251347
8300|8330|1|2251347|NB|2024-09-02|9999       HILTI|4537287305|16.0|PC|16.0|PC|L15|84.74|USD|1.0|16.0|1355.84|0.0|0.0|8330/2251347|8300/2251347
8300|8330|1|2251351|NB|2024-09-02|9999       HILTI|4537287306|12.0|PC|12.0|PC|L15|105.38|USD|1.0|12.0|1264.56|0.0|0.0|8330/2251351|8300/2251351
8300|8330|1|2251351|NB|2024-09-02|9999       HILTI|4537287307|12.0|PC|12.0|PC|L15|105.38|USD|1.0|12.0|1264.56|0.0|0.0|8330/2251351|8300/2251351
8300|8330|1|2251351|NB|2024-09-02|9999       HILTI|4537287308|12.0|PC|12.0|PC|L15|105.38|USD|1.0|12.0|1264.56|0.0|0.0|8330/2251351|8300/2251351
8300|8330|1|2152385|NB|2024-09-02|9999       HILTI|4537287309|2.0|PC|2.0|PC|L07|378.01|USD|1.0|2.0|756.02|0.0|0.0|8330/2152385|8300/2152385
8300|8330|1|2152385|NB|2024-09-02|9999       HILTI|4537287310|2.0|PC|2.0|PC|L07|378.01|USD|1.0|2.0|756.02|0.0|0.0|8330/2152385|8300/2152385
8300|8330|1|2183180|NB|2024-09-02|9999       HILTI|4537287311|10.0|PC|10.0|PC|L15|91.1|USD|1.0|10.0|911.0|0.0|0.0|8330/2183180|8300/2183180
8300|8330|1|2183180|NB|2024-09-02|9999       HILTI|4537287312|10.0|PC|10.0|PC|L15|91.1|USD|1.0|10.0|911.0|0.0|0.0|8330/2183180|8300/2183180
8650|8650|1|2190184|NB|2024-09-02|9999       HILTI|4537287313|15.0|PC|15.0|PC|CL1|94926.0|CLP|1.0|15.0|1423890.0|0.0|0.0|8650/2190184|8650/2190184
8300|8330|1|2183180|NB|2024-09-02|9999       HILTI|4537287314|10.0|PC|10.0|PC|L15|91.1|USD|1.0|10.0|911.0|0.0|0.0|8330/2183180|8300/2183180
8650|8650|1|2278587|NB|2024-09-02|9999       HILTI|4537287315|33.0|PC|33.0|PC|CL1|59373.0|CLP|1.0|33.0|1959309.0|0.0|0.0|8650/2278587|8650/2278587
8300|8330|1|2190184|NB|2024-09-02|9999       HILTI|4537287316|1.0|PC|1.0|PC|L07|85.2|USD|1.0|1.0|85.2|0.0|0.0|8330/2190184|8300/2190184
8650|8650|1|2278587|NB|2024-09-02|9999       HILTI|4537287317|33.0|PC|33.0|PC|CL1|59373.0|CLP|1.0|33.0|1959309.0|0.0|0.0|8650/2278587|8650/2278587
8650|8650|1|2278587|NB|2024-09-02|9999       HILTI|4537287318|33.0|PC|33.0|PC|CL1|59373.0|CLP|1.0|33.0|1959309.0|0.0|0.0|8650/2278587|8650/2278587
8300|8330|1|2388380|NB|2024-09-02|9999       HILTI|4537287319|33.0|PC|33.0|PC|L15|153.56|USD|1.0|33.0|5067.48|0.0|0.0|8330/2388380|8300/2388380
8650|8650|1|2278587|NB|2024-09-02|9999       HILTI|4537287320|33.0|PC|33.0|PC|CL1|59373.0|CLP|1.0|33.0|1959309.0|0.0|0.0|8650/2278587|8650/2278587
8650|8650|1|2322753|NB|2024-09-02|9999       HILTI|4537287321|4.0|PC|4.0|PC|CL1|120302.0|CLP|1.0|4.0|481208.0|0.0|0.0|8650/2322753|8650/2322753
8300|8330|1|2253057|NB|2024-09-02|9999       HILTI|4537287322|8.0|PC|8.0|PC|L15|438.17|USD|1.0|8.0|3505.36|0.0|0.0|8330/2253057|8300/2253057
8650|8650|1|2136393|NB|2024-09-02|9999       HILTI|4537287323|16.0|PC|16.0|PC|CL1|54924.0|CLP|1.0|16.0|878784.0|0.0|0.0|8650/2136393|8650/2136393
8650|8650|1|2251347|NB|2024-09-02|9999       HILTI|4537287324|16.0|PC|16.0|PC|CL1|59297.0|CLP|1.0|16.0|948752.0|0.0|0.0|8650/2251347|8650/2251347
8300|8330|1|2330054|NB|2024-09-02|9999       HILTI|4537287325|40.0|PC|40.0|PC|L09|62.33|USD|1.0|40.0|2493.2|0.0|0.0|8330/2330054|8300/2330054
8650|8650|1|2251347|NB|2024-09-02|9999       HILTI|4537287326|16.0|PC|16.0|PC|CL1|59297.0|CLP|1.0|16.0|948752.0|0.0|0.0|8650/2251347|8650/2251347
8650|8650|1|2251347|NB|2024-09-02|9999       HILTI|4537287327|16.0|PC|16.0|PC|CL1|59297.0|CLP|1.0|16.0|948752.0|0.0|0.0|8650/2251347|8650/2251347
8650|8650|1|2251351|NB|2024-09-02|9999       HILTI|4537287328|48.0|PC|48.0|PC|CL1|93638.0|CLP|1.0|48.0|4494624.0|0.0|0.0|8650/2251351|8650/2251351
8650|8650|1|2251351|NB|2024-09-02|9999       HILTI|4537287328|132.0|PC|132.0|PC|CL1|93638.0|CLP|1.0|132.0|12360216.0|0.0|0.0|8650/2251351|8650/2251351
8650|8650|1|2251351|NB|2024-09-02|9999       HILTI|4537287328|60.0|PC|60.0|PC|CL1|93638.0|CLP|1.0|60.0|5618280.0|0.0|0.0|8650/2251351|8650/2251351
8650|8650|1|2381623|NB|2024-09-02|9999       HILTI|4537287329|2.0|PC|2.0|PC|CL1|116044.0|CLP|1.0|2.0|232088.0|0.0|0.0|8650/2381623|8650/2381623
8650|8650|1|2091266|NB|2024-09-02|9999       HILTI|4537287329|11000.0|PC|11000.0|PC|CL1|17486.0|CLP|1.0|11000.0|192346.0|0.0|0.0|8650/2091266|8650/2091266
8650|8650|1|2091368|NB|2024-09-02|9999       HILTI|4537287329|3000.0|PC|3000.0|PC|CL1|18250.0|CLP|1.0|3000.0|54750.0|0.0|0.0|8650/2091368|8650/2091368
8650|8650|1|386468|NB|2024-09-02|9999       HILTI|4537287329|1200.0|PC|1200.0|PC|CL1|23344.0|CLP|100.0|1200.0|280128.0|0.0|0.0|8650/386468|8650/386468
8650|8650|1|2381623|NB|2024-09-02|9999       HILTI|4537287329|2.0|PC|2.0|PC|CL1|116044.0|CLP|1.0|2.0|232088.0|0.0|0.0|8650/2381623|8650/2381623
8650|8650|1|2091368|NB|2024-09-02|9999       HILTI|4537287329|5000.0|PC|5000.0|PC|CL1|18250.0|CLP|1.0|5000.0|91250.0|0.0|0.0|8650/2091368|8650/2091368
8650|8650|1|2006452|NB|2024-09-02|9999       HILTI|4537287330|40000.0|PC|40000.0|PC|CL1|2517.0|CLP|100.0|40000.0|1006800.0|0.0|0.0|8650/2006452|8650/2006452
8650|8650|1|2337010|NB|2024-09-02|9999       HILTI|4537287331|200.0|PC|200.0|PC|CL1|170937.0|CLP|100.0|200.0|341874.0|0.0|0.0|8650/2337010|8650/2337010
8650|8650|1|2336939|NB|2024-09-02|9999       HILTI|4537287332|1600.0|PC|1600.0|PC|CL1|129629.0|CLP|100.0|1600.0|2074064.0|0.0|0.0|8650/2336939|8650/2336939
8650|8650|1|2100958|NB|2024-09-02|9999       HILTI|4537287333|153600.0|PC|153600.0|PC|CL1|23104.0|CLP|1.0|153600.0|3548774.0|0.0|0.0|8650/2100958|8650/2100958
8650|8650|1|2361528|NB|2024-09-02|9999       HILTI|4537287334|10.0|PC|10.0|PC|CL1|329652.0|CLP|1.0|10.0|3296520.0|0.0|0.0|8650/2361528|8650/2361528
8650|8650|1|2361528|NB|2024-09-02|9999       HILTI|4537287334|10.0|PC|10.0|PC|CL1|329652.0|CLP|1.0|10.0|3296520.0|0.0|0.0|8650/2361528|8650/2361528
8650|8650|1|2254882|NB|2024-09-02|9999       HILTI|4537287334|5.0|PC|5.0|PC|CL1|219120.0|CLP|1.0|5.0|1095600.0|0.0|0.0|8650/2254882|8650/2254882
8650|8650|1|2254883|NB|2024-09-02|9999       HILTI|4537287335|14.0|PC|14.0|PC|CL1|244813.0|CLP|1.0|14.0|3427382.0|0.0|0.0|8650/2254883|8650/2254883
8650|8650|1|2200121|NB|2024-09-02|9999       HILTI|4537287335|1.0|PC|1.0|PC|CL1|86796.0|CLP|1.0|1.0|86796.0|0.0|0.0|8650/2200121|8650/2200121
8650|8650|1|2227740|NB|2024-09-02|9999       HILTI|4537287335|2.0|PC|2.0|PC|CL1|353228.0|CLP|1.0|2.0|706456.0|0.0|0.0|8650/2227740|8650/2227740
8650|8650|1|2253853|NB|2024-09-02|9999       HILTI|4537287336|12.0|PC|12.0|PC|CL1|159246.0|CLP|1.0|12.0|1910952.0|0.0|0.0|8650/2253853|8650/2253853
8650|8650|1|2253853|NB|2024-09-02|9999       HILTI|4537287336|16.0|PC|16.0|PC|CL1|159246.0|CLP|1.0|16.0|2547936.0|0.0|0.0|8650/2253853|8650/2253853
8650|8650|1|2253853|NB|2024-09-02|9999       HILTI|4537287336|8.0|PC|8.0|PC|CL1|159246.0|CLP|1.0|8.0|1273968.0|0.0|0.0|8650/2253853|8650/2253853
8650|8650|1|2253853|NB|2024-09-02|9999       HILTI|4537287336|12.0|PC|12.0|PC|CL1|159246.0|CLP|1.0|12.0|1910952.0|0.0|0.0|8650/2253853|8650/2253853
8650|8650|1|2098470|NB|2024-09-02|9999       HILTI|4537287337|3.0|PC|3.0|PC|CL1|210704.0|CLP|1.0|3.0|632112.0|0.0|0.0|8650/2098470|8650/2098470
8650|8650|1|2098470|NB|2024-09-02|9999       HILTI|4537287338|3.0|PC|3.0|PC|CL1|210704.0|CLP|1.0|3.0|632112.0|0.0|0.0|8650/2098470|8650/2098470
8650|8650|1|2098470|NB|2024-09-02|9999       HILTI|4537287339|3.0|PC|3.0|PC|CL1|210704.0|CLP|1.0|3.0|632112.0|0.0|0.0|8650/2098470|8650/2098470
8650|8650|1|2098470|NB|2024-09-02|9999       HILTI|4537287340|3.0|PC|3.0|PC|CL1|210704.0|CLP|1.0|3.0|632112.0|0.0|0.0|8650/2098470|8650/2098470
8650|8650|1|2098470|NB|2024-09-02|9999       HILTI|4537287341|3.0|PC|3.0|PC|CL1|210704.0|CLP|1.0|3.0|632112.0|0.0|0.0|8650/2098470|8650/2098470
8650|8650|1|2098470|NB|2024-09-02|9999       HILTI|4537287342|3.0|PC|3.0|PC|CL1|210704.0|CLP|1.0|3.0|632112.0|0.0|0.0|8650/2098470|8650/2098470
8650|8650|1|2098470|NB|2024-09-02|9999       HILTI|4537287343|3.0|PC|3.0|PC|CL1|210704.0|CLP|1.0|3.0|632112.0|0.0|0.0|8650/2098470|8650/2098470
8650|8650|1|2251355|NB|2024-09-02|9999       HILTI|4537287344|16.0|PC|16.0|PC|CL1|138915.0|CLP|1.0|16.0|2222640.0|0.0|0.0|8650/2251355|8650/2251355
8650|8650|1|2251355|NB|2024-09-02|9999       HILTI|4537287345|16.0|PC|16.0|PC|CL1|138915.0|CLP|1.0|16.0|2222640.0|0.0|0.0|8650/2251355|8650/2251355
8650|8650|1|2251355|NB|2024-09-02|9999       HILTI|4537287346|16.0|PC|16.0|PC|CL1|138915.0|CLP|1.0|16.0|2222640.0|0.0|0.0|8650/2251355|8650/2251355
8650|8650|1|2251355|NB|2024-09-02|9999       HILTI|4537287347|16.0|PC|16.0|PC|CL1|138915.0|CLP|1.0|16.0|2222640.0|0.0|0.0|8650/2251355|8650/2251355
8650|8650|1|2251359|NB|2024-09-02|9999       HILTI|4537287348|48.0|PC|48.0|PC|CL1|210930.0|CLP|1.0|48.0|10124640.0|0.0|0.0|8650/2251359|8650/2251359
8650|8650|1|2251359|NB|2024-09-02|9999       HILTI|4537287348|144.0|PC|144.0|PC|CL1|210930.0|CLP|1.0|144.0|30373920.0|0.0|0.0|8650/2251359|8650/2251359
8650|8650|1|2251363|NB|2024-09-02|9999       HILTI|4537287349|9.0|PC|9.0|PC|CL1|234287.0|CLP|1.0|9.0|2108583.0|0.0|0.0|8650/2251363|8650/2251363
8650|8650|1|2251363|NB|2024-09-02|9999       HILTI|4537287350|9.0|PC|9.0|PC|CL1|234287.0|CLP|1.0|9.0|2108583.0|0.0|0.0|8650/2251363|8650/2251363
8650|8650|1|2251363|NB|2024-09-02|9999       HILTI|4537287352|9.0|PC|9.0|PC|CL1|234287.0|CLP|1.0|9.0|2108583.0|0.0|0.0|8650/2251363|8650/2251363
8650|8650|1|2251359|NB|2024-09-02|9999       HILTI|4537287353|16.0|PC|16.0|PC|CL1|210930.0|CLP|1.0|16.0|3374880.0|0.0|0.0|8650/2251359|8650/2251359
8650|8650|1|2251359|NB|2024-09-02|9999       HILTI|4537287354|16.0|PC|16.0|PC|CL1|210930.0|CLP|1.0|16.0|3374880.0|0.0|0.0|8650/2251359|8650/2251359
8650|8650|1|2251359|NB|2024-09-02|9999       HILTI|4537287355|16.0|PC|16.0|PC|CL1|210930.0|CLP|1.0|16.0|3374880.0|0.0|0.0|8650/2251359|8650/2251359
8650|8650|1|2183172|NB|2024-09-02|9999       HILTI|4537287356|4.0|PC|4.0|PC|CL1|375184.0|CLP|1.0|4.0|1500736.0|0.0|0.0|8650/2183172|8650/2183172
8650|8650|1|2183172|NB|2024-09-02|9999       HILTI|4537287357|4.0|PC|4.0|PC|CL1|375184.0|CLP|1.0|4.0|1500736.0|0.0|0.0|8650/2183172|8650/2183172
8650|8650|1|2251355|NB|2024-09-02|9999       HILTI|4537287358|16.0|PC|16.0|PC|CL1|138915.0|CLP|1.0|16.0|2222640.0|0.0|0.0|8650/2251355|8650/2251355
8650|8650|1|2251355|NB|2024-09-02|9999       HILTI|4537287359|16.0|PC|16.0|PC|CL1|138915.0|CLP|1.0|16.0|2222640.0|0.0|0.0|8650/2251355|8650/2251355
8650|8650|1|2251355|NB|2024-09-02|9999       HILTI|4537287360|16.0|PC|16.0|PC|CL1|138915.0|CLP|1.0|16.0|2222640.0|0.0|0.0|8650/2251355|8650/2251355
8650|8650|1|2251355|NB|2024-09-02|9999       HILTI|4537287361|16.0|PC|16.0|PC|CL1|138915.0|CLP|1.0|16.0|2222640.0|0.0|0.0|8650/2251355|8650/2251355
8650|8650|1|2300626|NB|2024-09-02|9999       HILTI|4537287362|32.0|PC|32.0|PC|CL1|175047.0|CLP|1.0|32.0|5601504.0|0.0|0.0|8650/2300626|8650/2300626
8650|8650|1|2300626|NB|2024-09-02|9999       HILTI|4537287362|16.0|PC|16.0|PC|CL1|175047.0|CLP|1.0|16.0|2800752.0|0.0|0.0|8650/2300626|8650/2300626
8650|8650|1|2300626|NB|2024-09-02|9999       HILTI|4537287362|20.0|PC|20.0|PC|CL1|175047.0|CLP|1.0|20.0|3500940.0|0.0|0.0|8650/2300626|8650/2300626
8650|8650|1|60579|NB|2024-09-02|9999       HILTI|4537287363|10.0|PC|10.0|PC|CL1|43402.0|CLP|1.0|10.0|434020.0|0.0|0.0|8650/60579|8650/60579
8650|8650|1|335508|NB|2024-09-02|9999       HILTI|4537287363|1000.0|PC|1000.0|PC|CL1|19242.0|CLP|100.0|1000.0|192420.0|0.0|0.0|8650/335508|8650/335508
8650|8650|1|335508|NB|2024-09-02|9999       HILTI|4537287363|1000.0|PC|1000.0|PC|CL1|19242.0|CLP|100.0|1000.0|192420.0|0.0|0.0|8650/335508|8650/335508
8650|8650|1|2117966|NB|2024-09-02|9999       HILTI|4537287364|1.0|PC|1.0|PC|CL1|81103.0|CLP|1.0|1.0|81103.0|0.0|0.0|8650/2117966|8650/2117966
8650|8650|1|2117966|NB|2024-09-02|9999       HILTI|4537287364|2.0|PC|2.0|PC|CL1|81103.0|CLP|1.0|2.0|162206.0|0.0|0.0|8650/2117966|8650/2117966
8650|8650|1|2172833|NB|2024-09-02|9999       HILTI|4537287365|3.0|PC|3.0|PC|CL1|526172.0|CLP|1.0|3.0|1578516.0|0.0|0.0|8650/2172833|8650/2172833
8650|8650|1|2163395|NB|2024-09-02|9999       HILTI|4537287365|3.0|PC|3.0|PC|CL1|425835.0|CLP|1.0|3.0|1277505.0|0.0|0.0|8650/2163395|8650/2163395
8650|8650|1|386410|NB|2024-09-02|9999       HILTI|4537287365|75.0|PC|75.0|PC|CL1|32771.0|CLP|100.0|75.0|24578.0|0.0|0.0|8650/386410|8650/386410
8650|8650|1|2163394|NB|2024-09-02|9999       HILTI|4537287365|1.0|PC|1.0|PC|CL1|326821.0|CLP|1.0|1.0|326821.0|0.0|0.0|8650/2163394|8650/2163394
8650|8650|1|386402|NB|2024-09-02|9999       HILTI|4537287365|25.0|PC|25.0|PC|CL1|34211.0|CLP|100.0|25.0|8553.0|0.0|0.0|8650/386402|8650/386402
8650|8650|1|386405|NB|2024-09-02|9999       HILTI|4537287365|1250.0|PC|1250.0|PC|CL1|32280.0|CLP|100.0|1250.0|403500.0|0.0|0.0|8650/386405|8650/386405
8650|8650|1|2400065|NB|2024-09-02|9999       HILTI|4537287365|100.0|PC|100.0|PC|CL1|116435.0|CLP|100.0|100.0|116435.0|0.0|0.0|8650/2400065|8650/2400065
8650|8650|1|2145575|NB|2024-09-02|9999       HILTI|4537287366|1.0|PC|1.0|PC|CL1|1303863.0|CLP|1.0|1.0|1303863.0|0.0|0.0|8650/2145575|8650/2145575
8650|8650|1|2220067|NB|2024-09-02|9999       HILTI|4537287367|4.0|PC|4.0|PC|CL1|564590.0|CLP|1.0|4.0|2258360.0|0.0|0.0|8650/2220067|8650/2220067
8650|8650|1|2220067|NB|2024-09-02|9999       HILTI|4537287368|4.0|PC|4.0|PC|CL1|564590.0|CLP|1.0|4.0|2258360.0|0.0|0.0|8650/2220067|8650/2220067
8650|8650|1|2220067|NB|2024-09-02|9999       HILTI|4537287369|4.0|PC|4.0|PC|CL1|564590.0|CLP|1.0|4.0|2258360.0|0.0|0.0|8650/2220067|8650/2220067
3000|3000|1|2288417|NB|2024-09-02|9999       HILTI|4537287370|8.0|PC|8.0|PC|MX1|5780.62|MXN|100.0|8.0|462.45|0.0|0.0|3000/2288417|3000/2288417
3000|3000|1|2288319|NB|2024-09-02|9999       HILTI|4537287370|20.0|PC|20.0|PC|MX1|2247.54|MXN|100.0|20.0|449.51|0.0|0.0|3000/2288319|3000/2288319
3000|3000|1|2330878|NB|2024-09-02|9999       HILTI|4537287792|90.0|PC|90.0|PC|MX1|5349.61|MXN|100.0|90.0|4814.65|0.0|0.0|3000/2330878|3000/2330878
3000|3000|1|2172833|NB|2024-09-02|9999       HILTI|4537287793|1.0|PC|1.0|PC|MX1|17138.23|MXN|1.0|1.0|17138.23|0.0|0.0|3000/2172833|3000/2172833
8300|8330|1|203517|NB|2024-09-02|9999       HILTI|4537288418|32.0|PC|32.0|PC|L03|512.66|USD|10.0|32.0|1640.51|0.0|0.0|8330/203517|8300/203517
8300|8330|1|203517|NB|2024-09-02|9999       HILTI|4537288419|80.0|PC|80.0|PC|L03|512.66|USD|10.0|80.0|4101.28|0.0|0.0|8330/203517|8300/203517
8300|8330|1|203517|NB|2024-09-02|9999       HILTI|4537288420|160.0|PC|160.0|PC|L03|512.66|USD|10.0|160.0|8202.56|0.0|0.0|8330/203517|8300/203517
8300|8330|1|209625|NB|2024-09-02|9999       HILTI|4537288421|40.0|PC|40.0|PC|L03|19.16|USD|1.0|40.0|766.4|0.0|0.0|8330/209625|8300/209625
8300|8330|1|2101918|NB|2024-09-02|9999       HILTI|4537288422|100.0|PC|100.0|PC|L01|228.47|USD|10.0|100.0|2284.7|0.0|0.0|8330/2101918|8300/2101918
8300|8330|1|2101918|NB|2024-09-02|9999       HILTI|4537288423|20.0|PC|20.0|PC|L01|228.47|USD|10.0|20.0|456.94|0.0|0.0|8330/2101918|8300/2101918
8300|8330|1|2101918|NB|2024-09-02|9999       HILTI|4537288424|160.0|PC|160.0|PC|L01|228.47|USD|10.0|160.0|3655.52|0.0|0.0|8330/2101918|8300/2101918
8300|8330|1|209625|NB|2024-09-02|9999       HILTI|4537288425|40.0|PC|40.0|PC|L03|19.16|USD|1.0|40.0|766.4|0.0|0.0|8330/209625|8300/209625
8300|8330|1|2031400|NB|2024-09-02|9999       HILTI|4537288426|480.0|PC|480.0|PC|L01|12.32|USD|1.0|480.0|5913.6|0.0|0.0|8330/2031400|8300/2031400
8300|8330|1|209625|NB|2024-09-02|9999       HILTI|4537288427|40.0|PC|40.0|PC|L03|19.16|USD|1.0|40.0|766.4|0.0|0.0|8330/209625|8300/209625
8300|8330|1|209625|NB|2024-09-02|9999       HILTI|4537288428|40.0|PC|40.0|PC|L03|19.16|USD|1.0|40.0|766.4|0.0|0.0|8330/209625|8300/209625
8300|8330|1|2164506|NB|2024-09-02|9999       HILTI|4537288429|240.0|PC|240.0|PC|L01|432.95|USD|100.0|240.0|1039.08|0.0|0.0|8330/2164506|8300/2164506
8300|8330|1|2164507|NB|2024-09-02|9999       HILTI|4537288430|360.0|PC|360.0|PC|L01|393.98|USD|100.0|360.0|1418.33|0.0|0.0|8330/2164507|8300/2164507
8300|8330|1|2164509|NB|2024-09-02|9999       HILTI|4537288432|200.0|PC|200.0|PC|L01|1119.81|USD|100.0|200.0|2239.62|0.0|0.0|8330/2164509|8300/2164509
8300|8330|1|203517|NB|2024-09-02|9999       HILTI|4537288433|16.0|PC|16.0|PC|L03|512.66|USD|10.0|16.0|820.26|0.0|0.0|8330/203517|8300/203517
8300|8330|1|203517|NB|2024-09-02|9999       HILTI|4537288434|96.0|PC|96.0|PC|L03|512.66|USD|10.0|96.0|4921.54|0.0|0.0|8330/203517|8300/203517
8300|8330|1|203517|NB|2024-09-02|9999       HILTI|4537288436|96.0|PC|96.0|PC|L03|512.66|USD|10.0|96.0|4921.54|0.0|0.0|8330/203517|8300/203517
8300|8330|1|2398669|NB|2024-09-02|9999       HILTI|4537288438|2.0|PC|2.0|PC|L03|136.95|USD|1.0|2.0|273.9|0.0|0.0|8330/2398669|8300/2398669
8300|8330|1|2398669|NB|2024-09-02|9999       HILTI|4537288439|6.0|PC|6.0|PC|L03|136.95|USD|1.0|6.0|821.7|0.0|0.0|8330/2398669|8300/2398669
8300|8330|1|2398669|NB|2024-09-02|9999       HILTI|4537288440|16.0|PC|16.0|PC|L03|136.95|USD|1.0|16.0|2191.2|0.0|0.0|8330/2398669|8300/2398669
8300|8330|1|2398669|NB|2024-09-02|9999       HILTI|4537288441|16.0|PC|16.0|PC|L03|136.95|USD|1.0|16.0|2191.2|0.0|0.0|8330/2398669|8300/2398669
8300|8330|1|2398669|NB|2024-09-02|9999       HILTI|4537288442|8.0|PC|8.0|PC|L03|136.95|USD|1.0|8.0|1095.6|0.0|0.0|8330/2398669|8300/2398669
8300|8330|1|2398669|NB|2024-09-02|9999       HILTI|4537288443|16.0|PC|16.0|PC|L03|136.95|USD|1.0|16.0|2191.2|0.0|0.0|8330/2398669|8300/2398669
8300|8330|1|2398669|NB|2024-09-02|9999       HILTI|4537288444|16.0|PC|16.0|PC|L03|136.95|USD|1.0|16.0|2191.2|0.0|0.0|8330/2398669|8300/2398669
8300|8330|1|2164505|NB|2024-09-02|9999       HILTI|4537288445|20.0|PC|20.0|PC|L01|324.45|USD|100.0|20.0|64.89|0.0|0.0|8330/2164505|8300/2164505
8300|8330|1|2398669|NB|2024-09-02|9999       HILTI|4537288446|16.0|PC|16.0|PC|L03|136.95|USD|1.0|16.0|2191.2|0.0|0.0|8330/2398669|8300/2398669
8300|8330|1|2398669|NB|2024-09-02|9999       HILTI|4537288447|16.0|PC|16.0|PC|L03|136.95|USD|1.0|16.0|2191.2|0.0|0.0|8330/2398669|8300/2398669
8300|8330|1|2398669|NB|2024-09-02|9999       HILTI|4537288448|16.0|PC|16.0|PC|L03|136.95|USD|1.0|16.0|2191.2|0.0|0.0|8330/2398669|8300/2398669
8300|8330|1|2398669|NB|2024-09-02|9999       HILTI|4537288449|16.0|PC|16.0|PC|L03|136.95|USD|1.0|16.0|2191.2|0.0|0.0|8330/2398669|8300/2398669
8300|8330|1|2398669|NB|2024-09-02|9999       HILTI|4537288450|16.0|PC|16.0|PC|L03|136.95|USD|1.0|16.0|2191.2|0.0|0.0|8330/2398669|8300/2398669
8300|8330|1|2398669|NB|2024-09-02|9999       HILTI|4537288451|6.0|PC|6.0|PC|L03|136.95|USD|1.0|6.0|821.7|0.0|0.0|8330/2398669|8300/2398669
8300|8330|1|2398669|NB|2024-09-02|9999       HILTI|4537288452|6.0|PC|6.0|PC|L03|136.95|USD|1.0|6.0|821.7|0.0|0.0|8330/2398669|8300/2398669
8300|8330|1|2398669|NB|2024-09-02|9999       HILTI|4537288453|16.0|PC|16.0|PC|L03|136.95|USD|1.0|16.0|2191.2|0.0|0.0|8330/2398669|8300/2398669
8300|8330|1|2398669|NB|2024-09-02|9999       HILTI|4537288454|16.0|PC|16.0|PC|L03|136.95|USD|1.0|16.0|2191.2|0.0|0.0|8330/2398669|8300/2398669
8300|8330|1|2398669|NB|2024-09-02|9999       HILTI|4537288455|16.0|PC|16.0|PC|L03|136.95|USD|1.0|16.0|2191.2|0.0|0.0|8330/2398669|8300/2398669
8300|8330|1|2164506|NB|2024-09-02|9999       HILTI|4537288456|180.0|PC|180.0|PC|L01|432.95|USD|100.0|180.0|779.31|0.0|0.0|8330/2164506|8300/2164506
8300|8330|1|2101918|NB|2024-09-02|9999       HILTI|4537288457|100.0|PC|100.0|PC|L01|228.47|USD|10.0|100.0|2284.7|0.0|0.0|8330/2101918|8300/2101918
8300|8330|1|2116103|NB|2024-09-02|9999       HILTI|4537288458|336.0|PC|336.0|PC|L03|6.1|USD|1.0|336.0|2049.6|0.0|0.0|8330/2116103|8300/2116103
8300|8330|1|2116103|NB|2024-09-02|9999       HILTI|4537288459|336.0|PC|336.0|PC|L03|6.1|USD|1.0|336.0|2049.6|0.0|0.0|8330/2116103|8300/2116103
8300|8330|1|2116103|NB|2024-09-02|9999       HILTI|4537288460|336.0|PC|336.0|PC|L03|6.1|USD|1.0|336.0|2049.6|0.0|0.0|8330/2116103|8300/2116103
8300|8330|1|2261725|NB|2024-09-02|9999       HILTI|4537288461|48.0|PC|48.0|PC|L05|392.49|USD|10.0|48.0|1883.95|0.0|0.0|8330/2261725|8300/2261725
8300|8330|1|2261725|NB|2024-09-02|9999       HILTI|4537288462|6.0|PC|6.0|PC|L05|392.49|USD|10.0|6.0|235.49|0.0|0.0|8330/2261725|8300/2261725
