Material|Material_Description|SLoc|SL|Plnt|BUn|Unrestricted|Transit_Transf|Blocked|In_Qual_Insp|Restricted_Use|Returns|Stk_in_Transit|Sorg|key_material
202093|Sealing ring|2.0|nan|8335|PC|2.0|0|0|0|0|0|0|8300|8300/202093
202093|Sealing ring|2500.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/202093
202093|Sealing ring|2500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/202093
202093|Sealing ring|2500.0|nan|8770|PC|2.0|0|0|0|0|0|0|8750|8750/202093
202094|Rotary shaft seal 34X47X9|2500.0|nan|3070|PC|57.0|0|0|0|0|0|0|3000|3000/202094
202094|Rotary shaft seal 34X47X9|50.0|nan|8326|PC|1.0|0|0|0|0|0|0|8300|8300/202094
202094|Rotary shaft seal 34X47X9|2.0|nan|8335|PC|2.0|0|0|0|0|0|0|8300|8300/202094
202094|Rotary shaft seal 34X47X9|2500.0|nan|8335|PC|12.0|0|0|0|0|0|0|8300|8300/202094
202094|Rotary shaft seal 34X47X9|2500.0|nan|8678|PC|7.0|0|0|0|0|0|0|8650|8650/202094
202094|Rotary shaft seal 34X47X9|2500.0|nan|8770|PC|24.0|0|0|0|0|0|0|8750|8750/202094
202115|Compression spring|2500.0|nan|3070|PC|4.0|0|0|0|0|0|0|3000|3000/202115
202115|Compression spring|2.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/202115
202115|Compression spring|2500.0|nan|8335|PC|4.0|0|0|0|0|0|0|8300|8300/202115
202115|Compression spring|2500.0|nan|8770|PC|4.0|0|0|0|0|0|0|8750|8750/202115
202121|Drive piston|2500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/202121
202153|Circlip 32X1.5|9000.0|nan|8335|PC|26.0|0|0|0|0|0|0|8300|8300/202153
202156|Circlip 40X1.75|4500.0|nan|3070|PC|2.0|0|0|0|0|0|0|3000|3000/202156
202156|Circlip 40X1.75|50.0|nan|8326|PC|1.0|0|0|0|0|0|0|8300|8300/202156
202156|Circlip 40X1.75|4500.0|nan|8335|PC|7.0|0|0|0|0|0|0|8300|8300/202156
202156|Circlip 40X1.75|4500.0|nan|8678|PC|4.0|0|0|0|0|0|0|8650|8650/202156
202156|Circlip 40X1.75|4500.0|nan|8770|PC|4.0|0|0|0|0|0|0|8750|8750/202156
202157|Grooved ball bear. 17X40X12|2500.0|nan|3070|PC|9.0|0|0|0|0|0|0|3000|3000/202157
202157|Grooved ball bear. 17X40X12|50.0|nan|8326|PC|1.0|0|0|0|0|0|0|8300|8300/202157
202157|Grooved ball bear. 17X40X12|2.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/202157
202157|Grooved ball bear. 17X40X12|2500.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/202157
202157|Grooved ball bear. 17X40X12|2500.0|nan|8678|PC|6.0|0|0|0|0|0|0|8650|8650/202157
202157|Grooved ball bear. 17X40X12|2500.0|nan|8770|PC|7.0|0|0|0|0|0|0|8750|8750/202157
202175|Retaining ring SW17|2500.0|nan|3070|PC|15.0|0|0|0|0|0|0|3000|3000/202175
202175|Retaining ring SW17|50.0|nan|8326|PC|4.0|0|0|0|0|0|0|8300|8300/202175
202175|Retaining ring SW17|2500.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/202175
202188|Torx-soc ov screw M5X12 T25 black|2500.0|nan|3070|PC|1.0|0|0|0|0|0|0|3000|3000/202188
202193|Dowel pin 7X23|2500.0|nan|3070|PC|6.0|0|0|0|0|0|0|3000|3000/202193
202193|Dowel pin 7X23|50.0|nan|8326|PC|11.0|0|0|0|0|0|0|8300|8300/202193
202193|Dowel pin 7X23|2.0|nan|8335|PC|2.0|0|0|0|0|0|0|8300|8300/202193
202193|Dowel pin 7X23|2500.0|nan|8335|PC|11.0|0|0|0|0|0|0|8300|8300/202193
202193|Dowel pin 7X23|2500.0|nan|8678|PC|11.0|0|0|0|0|0|0|8650|8650/202193
202193|Dowel pin 7X23|2500.0|nan|8770|PC|8.0|0|0|0|0|0|0|8750|8750/202193
202199|Casing|2500.0|nan|8335|PC|2.0|0|0|0|0|0|0|8300|8300/202199
202264|Torx-soc pl scr 45 3X12 T10 black|2500.0|nan|3070|PC|1.0|0|0|0|0|0|0|3000|3000/202264
202264|Torx-soc pl scr 45 3X12 T10 black|2500.0|nan|8770|PC|1.0|0|0|0|0|0|0|8750|8750/202264
202268|Torx-soc pl scr 45 5X30|2500.0|nan|3070|PC|1.0|0|0|0|0|0|0|3000|3000/202268
202269|Pan head screw M5X12 mc|4500.0|nan|3070|PC|3.0|0|0|0|0|0|0|3000|3000/202269
202269|Pan head screw M5X12 mc|2500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/202269
202342|Frame anchor HRD-C 8x80|1.0|nan|3000|PC|150.0|0|0|0|0|0|0|3000|3000/202342
202369|Crank tripod PUA 30|2.0|nan|8338|PC|1.0|0|0|0|0|0|0||nan
202416|Laser range meter PD 4|1.0|nan|8791|PC|11.0|0|0|0|0|0|0|8750|8750/202416
202476|Brush holder TE 7-A set|2500.0|nan|3070|PC|4.0|0|0|0|0|0|0|3000|3000/202476
202476|Brush holder TE 7-A set|2500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/202476
202581|Cable tray|2500.0|nan|8770|PC|2.0|0|0|0|0|0|0|8750|8750/202581
202586|Laser receiver PRA 20|1.0|nan|3091|PC|1.0|0|0|0|0|0|0|3000|3000/202586
202900|Core bit extension DD-BS-ET 300 A|1.0|nan|3000|PC|8.0|0|0|0|0|0|0|3000|3000/202900
202900|Core bit extension DD-BS-ET 300 A|1.0|nan|3022|PC|3.0|0|0|0|0|0|0|3000|3000/202900
202900|Core bit extension DD-BS-ET 300 A|1.0|nan|8650|PC|6.0|0|0|0|0|0|0|8650|8650/202900
202900|Core bit extension DD-BS-ET 300 A|1.0|nan|8663|PC|1.0|0|0|0|0|0|0|8650|8650/202900
202900|Core bit extension DD-BS-ET 300 A|1.0|nan|8750|PC|2.0|0|0|0|0|0|0|8750|8750/202900
202901|Core bit extension DD-BS-ET 500 A|1.0|nan|8750|PC|3.0|0|0|0|0|0|0|8750|8750/202901
203115|O-ring 32X2.5|nan|nan|3000|PC|0.0|30|0|0|0|0|30|3000|3000/203115
203115|O-ring 32X2.5|4500.0|nan|8335|PC|7.0|0|0|0|0|0|0|8300|8300/203115
203115|O-ring 32X2.5|4500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/203115
203115|O-ring 32X2.5|6000.0|nan|8678|PC|4.0|0|0|0|0|0|0|8650|8650/203115
203115|O-ring 32X2.5|4500.0|nan|8770|PC|2.0|0|0|0|0|0|0|8750|8750/203115
203145|Supply cord ARG 2x1 4m|1000.0|nan|8770|PC|12.0|0|0|0|0|0|0|8750|8750/203145
203145|Supply cord ARG 2x1 4m|2500.0|nan|8770|PC|5.0|0|0|0|0|0|0|8750|8750/203145
203145|Supply cord ARG 2x1 4m|4500.0|nan|8770|PC|23.0|0|0|0|0|0|0|8750|8750/203145
203189|Spade grip packed|4500.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/203189
203189|Spade grip packed|4500.0|nan|8678|PC|2.0|0|0|0|0|0|0|8650|8650/203189
203190|Chuck DCH 180-SL packed|4500.0|nan|8335|PC|2.0|0|0|0|0|0|0|8300|8300/203190
203192|Chuck DCH 300 packed|4500.0|nan|3070|PC|2.0|0|0|0|0|0|0|3000|3000/203192
203192|Chuck DCH 300 packed|50.0|nan|8326|PC|1.0|0|0|0|0|0|0|8300|8300/203192
203192|Chuck DCH 300 packed|2.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/203192
203192|Chuck DCH 300 packed|4500.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/203192
203192|Chuck DCH 300 packed|4500.0|nan|8678|PC|2.0|0|0|0|0|0|0|8650|8650/203192
203195|Set of toothed gears 37 packed|4500.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/203195
203195|Set of toothed gears 37 packed|4500.0|nan|8678|PC|2.0|0|0|0|0|0|0|8650|8650/203195
203196|Set of toothed gears 40 packed|4500.0|nan|8335|PC|4.0|0|0|0|0|0|0|8300|8300/203196
203197|Driver blade packed|4500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/203197
203199|Bearing plate assy packed|4500.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/203199
203199|Bearing plate assy packed|4500.0|nan|8678|PC|2.0|0|0|0|0|0|0|8650|8650/203199
203267|Chiselling handle assy|nan|nan|3000|PC|0.0|10|0|0|0|0|10|3000|3000/203267
203267|Chiselling handle assy|2500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/203267
203290|Lightguide|nan|nan|3000|PC|0.0|20|0|0|0|0|20|3000|3000/203290
203378|Stop|2500.0|nan|3070|PC|3.0|0|0|0|0|0|0|3000|3000/203378
203382|Rotor 220V - 240V packed|2.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/203382
203382|Rotor 220V - 240V packed|4500.0|nan|8335|PC|4.0|0|0|0|0|0|0|8300|8300/203382
203382|Rotor 220V - 240V packed|4500.0|nan|8678|PC|5.0|0|0|0|0|0|0|8650|8650/203382
203383|Rotor 110V - 120V packed|4500.0|nan|3070|PC|5.0|0|0|0|0|0|0|3000|3000/203383
203385|Protective cover DCH 230 / 300 kit|4500.0|nan|3070|PC|4.0|0|0|0|0|0|0|3000|3000/203385
203385|Protective cover DCH 230 / 300 kit|2.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/203385
203385|Protective cover DCH 230 / 300 kit|4500.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/203385
203385|Protective cover DCH 230 / 300 kit|4500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/203385
203517|Firestop foam CP 660 INT|1.0|nan|8330|PC|140.0|0|2850|0|0|0|0|8300|8300/203517
203517|Firestop foam CP 660 INT|1.0|nan|8342|PC|10.0|0|700|0|0|0|0|8300|8300/203517
203848|Air deflector|2500.0|nan|3070|PC|3.0|0|0|0|0|0|0|3000|3000/203848
203848|Air deflector|6000.0|nan|3070|PC|3.0|0|0|0|0|0|0|3000|3000/203848
203848|Air deflector|2500.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/203848
203852|Dust bag VC 40/150-10 (10) plastic|1.0|nan|8330|PC|20.0|0|0|0|0|0|0|8300|8300/203852
203852|Dust bag VC 40/150-10 (10) plastic|1.0|nan|8650|PC|90.0|0|0|0|0|0|0|8650|8650/203852
203852|Dust bag VC 40/150-10 (10) plastic|1.0|nan|8662|PC|10.0|0|0|0|0|0|0|8650|8650/203852
203852|Dust bag VC 40/150-10 (10) plastic|1.0|nan|8750|PC|20.0|0|0|0|0|0|0|8750|8750/203852
203854|Dust bag VC 20/150-6 (10) plastic|1.0|nan|3000|PC|10.0|0|0|0|0|0|0|3000|3000/203854
203865|Suction hose 27mmx3.5m anti-static|1.0|nan|8330|PC|8.0|0|0|0|0|0|0|8300|8300/203865
203865|Suction hose 27mmx3.5m anti-static|4500.0|nan|8335|PC|2.0|0|0|0|0|0|0|8300|8300/203865
203867|Suction hose 36mmx4.65m anti-static|1.0|nan|3000|PC|3.0|0|0|0|0|0|0|3000|3000/203867
203867|Suction hose 36mmx4.65m anti-static|4500.0|nan|3070|PC|2.0|0|0|0|0|0|0|3000|3000/203867
203867|Suction hose 36mmx4.65m anti-static|50.0|nan|8326|PC|3.0|0|0|0|0|0|0|8300|8300/203867
203867|Suction hose 36mmx4.65m anti-static|1.0|nan|8330|PC|11.0|0|0|0|0|0|0|8300|8300/203867
203867|Suction hose 36mmx4.65m anti-static|4500.0|nan|8335|PC|13.0|0|0|0|0|0|0|8300|8300/203867
203867|Suction hose 36mmx4.65m anti-static|1.0|nan|8650|PC|46.0|0|0|0|0|0|0|8650|8650/203867
203867|Suction hose 36mmx4.65m anti-static|1.0|nan|8658|PC|1.0|0|0|0|0|0|0|8650|8650/203867
203867|Suction hose 36mmx4.65m anti-static|1.0|nan|8663|PC|1.0|0|0|0|0|0|0|8650|8650/203867
203867|Suction hose 36mmx4.65m anti-static|4500.0|nan|8678|PC|20.0|0|0|0|0|0|0|8650|8650/203867
203867|Suction hose 36mmx4.65m anti-static|1.0|nan|8750|PC|8.0|0|0|0|0|0|0|8750|8750/203867
203872|Joint nozzle VC|50.0|nan|8326|PC|1.0|0|0|0|0|0|0|8300|8300/203872
203873|Floor nozzle VC METALL 36CM|4500.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/203873
203875|Bend VC|4500.0|nan|8335|PC|2.0|0|0|0|0|0|0|8300|8300/203875
203878|Adapter 36x5M conical|1.0|nan|3014|PC|1.0|0|0|0|0|0|0|3000|3000/203878
203878|Adapter 36x5M conical|1.0|nan|3016|PC|1.0|0|0|0|0|0|0|3000|3000/203878
203878|Adapter 36x5M conical|4500.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/203878
203879|Filter VC 20/40 HEPA US|1.0|nan|8650|PC|6.0|0|0|0|0|0|0|8650|8650/203879
203893|"Extension tube 1"" CP 680-P/M 2"""|1.0|nan|8330|PC|290.0|0|0|0|0|0|0|8300|8300/203893
203894|"Extension tube 1"" CP 680-P/M 3"""|1.0|nan|8330|PC|290.0|0|0|0|0|0|0|8300|8300/203894
203895|"Extension tube 1"" CP 680-P/M 4"""|1.0|nan|8330|PC|1039.0|0|0|0|0|0|0|8300|8300/203895
203896|"Extension tube 1"" CP 680-P/M 6"""|1.0|nan|8330|PC|64.0|0|0|0|0|0|0|8300|8300/203896
206019|Brush holder 220V/240V assy|2500.0|nan|8770|PC|1.0|0|0|0|0|0|0|8750|8750/206019
206040|Pilot bit HSS-Co|1.0|nan|8750|PC|20.0|0|0|0|0|0|0|8750|8750/206040
206049|Circlip 15X1|4500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/206049
206121|O-ring 18.64X3.53|2500.0|nan|3070|PC|58.0|0|0|0|0|0|0|3000|3000/206121
206121|O-ring 18.64X3.53|50.0|nan|8326|PC|5.0|0|0|0|0|0|0|8300|8300/206121
206121|O-ring 18.64X3.53|2.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/206121
206121|O-ring 18.64X3.53|2500.0|nan|8335|PC|9.0|0|0|0|0|0|0|8300|8300/206121
206121|O-ring 18.64X3.53|2500.0|nan|8678|PC|35.0|0|0|0|0|0|0|8650|8650/206121
206125|Rotary shaft seal BAUM2X7-15X35X7|4500.0|nan|3070|PC|1.0|0|0|0|0|0|0|3000|3000/206125
206125|Rotary shaft seal BAUM2X7-15X35X7|2.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/206125
206125|Rotary shaft seal BAUM2X7-15X35X7|4500.0|nan|8335|PC|4.0|0|0|0|0|0|0|8300|8300/206125
206145|O-ring 21.3X2.4|2500.0|nan|3070|PC|90.0|0|0|0|0|0|0|3000|3000/206145
206145|O-ring 21.3X2.4|4500.0|nan|3070|PC|25.0|0|0|0|0|0|0|3000|3000/206145
206145|O-ring 21.3X2.4|50.0|nan|8326|PC|3.0|0|0|0|0|0|0|8300|8300/206145
206145|O-ring 21.3X2.4|2500.0|nan|8335|PC|5.0|0|0|0|0|0|0|8300|8300/206145
206145|O-ring 21.3X2.4|4500.0|nan|8335|PC|10.0|0|0|0|0|0|0|8300|8300/206145
206145|O-ring 21.3X2.4|2500.0|nan|8678|PC|3.0|0|0|0|0|0|0|8650|8650/206145
206145|O-ring 21.3X2.4|4500.0|nan|8678|PC|20.0|0|0|0|0|0|0|8650|8650/206145
206145|O-ring 21.3X2.4|2500.0|nan|8770|PC|23.0|0|0|0|0|0|0|8750|8750/206145
206210|Grooved ball bear. 8X22X7-2Z|2500.0|nan|3070|PC|30.0|0|0|0|0|0|0|3000|3000/206210
206210|Grooved ball bear. 8X22X7-2Z|4500.0|nan|3070|PC|9.0|0|0|0|0|0|0|3000|3000/206210
206210|Grooved ball bear. 8X22X7-2Z|50.0|nan|8326|PC|26.0|0|0|0|0|0|0|8300|8300/206210
206210|Grooved ball bear. 8X22X7-2Z|2.0|nan|8335|PC|2.0|0|0|0|0|0|0|8300|8300/206210
206210|Grooved ball bear. 8X22X7-2Z|2500.0|nan|8335|PC|40.0|0|0|0|0|0|0|8300|8300/206210
206210|Grooved ball bear. 8X22X7-2Z|4500.0|nan|8335|PC|8.0|0|0|0|0|0|0|8300|8300/206210
206210|Grooved ball bear. 8X22X7-2Z|2500.0|nan|8678|PC|7.0|0|0|0|0|0|0|8650|8650/206210
206210|Grooved ball bear. 8X22X7-2Z|4500.0|nan|8678|PC|2.0|0|0|0|0|0|0|8650|8650/206210
206210|Grooved ball bear. 8X22X7-2Z|2500.0|nan|8770|PC|21.0|0|0|0|0|0|0|8750|8750/206210
206210|Grooved ball bear. 8X22X7-2Z|4500.0|nan|8770|PC|5.0|0|0|0|0|0|0|8750|8750/206210
206211|Grooved ball bear. 15X35X11-2RS|50.0|nan|8326|PC|6.0|0|0|0|0|0|0|8300|8300/206211
206211|Grooved ball bear. 15X35X11-2RS|4500.0|nan|8335|PC|10.0|0|0|0|0|0|0|8300|8300/206211
206240|Carbon brush 7x12,5x26 100V-120V AO|2500.0|nan|3070|PC|6.0|0|0|0|0|0|0|3000|3000/206240
206240|Carbon brush 7x12,5x26 100V-120V AO|4500.0|nan|3070|PC|10.0|0|0|0|0|0|0|3000|3000/206240
206291|Torx-soc ov screw  SN44 5X16 mc|nan|nan|3000|PC|0.0|20|0|0|0|0|20|3000|3000/206291
206291|Torx-soc ov screw  SN44 5X16 mc|2500.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/206291
206291|Torx-soc ov screw  SN44 5X16 mc|2500.0|nan|8770|PC|5.0|0|0|0|0|0|0|8750|8750/206291
206292|Carbon brush 7x12,5x26 220V-240V AO|50.0|nan|8326|PC|1.0|0|0|0|0|0|0|8300|8300/206292
206292|Carbon brush 7x12,5x26 220V-240V AO|2.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/206292
206292|Carbon brush 7x12,5x26 220V-240V AO|2500.0|nan|8335|PC|4.0|0|0|0|0|0|0|8300|8300/206292
206292|Carbon brush 7x12,5x26 220V-240V AO|4500.0|nan|8335|PC|20.0|0|0|0|0|0|0|8300|8300/206292
206292|Carbon brush 7x12,5x26 220V-240V AO|2500.0|nan|8770|PC|6.0|0|0|0|0|0|0|8750|8750/206292
206292|Carbon brush 7x12,5x26 220V-240V AO|4500.0|nan|8770|PC|20.0|0|0|0|0|0|0|8750|8750/206292
206293|Carbon brush 7x12,5x26 220V-240V A|2500.0|nan|8335|PC|5.0|0|0|0|0|0|0|8300|8300/206293
206303|Thrust needle roller cage 10X24X2|2500.0|nan|3070|PC|8.0|0|0|0|0|0|0|3000|3000/206303
206303|Thrust needle roller cage 10X24X2|50.0|nan|8326|PC|7.0|0|0|0|0|0|0|8300|8300/206303
206303|Thrust needle roller cage 10X24X2|2.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/206303
206303|Thrust needle roller cage 10X24X2|2500.0|nan|8335|PC|10.0|0|0|0|0|0|0|8300|8300/206303
206303|Thrust needle roller cage 10X24X2|1000.0|nan|8678|PC|5.0|0|0|0|0|0|0|8650|8650/206303
206303|Thrust needle roller cage 10X24X2|2500.0|nan|8678|PC|7.0|0|0|0|0|0|0|8650|8650/206303
206303|Thrust needle roller cage 10X24X2|2500.0|nan|8770|PC|4.0|0|0|0|0|0|0|8750|8750/206303
206304|Thrust washer 10X24X1|1000.0|nan|3070|PC|1.0|0|0|0|0|0|0|3000|3000/206304
206304|Thrust washer 10X24X1|2500.0|nan|3070|PC|2.0|0|0|0|0|0|0|3000|3000/206304
206304|Thrust washer 10X24X1|50.0|nan|8326|PC|2.0|0|0|0|0|0|0|8300|8300/206304
206304|Thrust washer 10X24X1|2.0|nan|8335|PC|11.0|0|0|0|0|0|0|8300|8300/206304
206304|Thrust washer 10X24X1|2500.0|nan|8335|PC|4.0|0|0|0|0|0|0|8300|8300/206304
206304|Thrust washer 10X24X1|2500.0|nan|8678|PC|3.0|0|0|0|0|0|0|8650|8650/206304
206304|Thrust washer 10X24X1|2500.0|nan|8770|PC|4.0|0|0|0|0|0|0|8750|8750/206304
206305|O-ring 8X1|2500.0|nan|3070|PC|3.0|0|0|0|0|0|0|3000|3000/206305
206305|O-ring 8X1|50.0|nan|8326|PC|3.0|0|0|0|0|0|0|8300|8300/206305
206305|O-ring 8X1|2.0|nan|8335|PC|6.0|0|0|0|0|0|0|8300|8300/206305
206305|O-ring 8X1|2500.0|nan|8335|PC|12.0|0|0|0|0|0|0|8300|8300/206305
206305|O-ring 8X1|2500.0|nan|8678|PC|15.0|0|0|0|0|0|0|8650|8650/206305
206305|O-ring 8X1|2500.0|nan|8770|PC|1.0|0|0|0|0|0|0|8750|8750/206305
206379|RF screw SN165 4X18|2500.0|nan|8335|PC|4.0|0|0|0|0|0|0|8300|8300/206379
206379|RF screw SN165 4X18|2500.0|nan|8678|PC|2.0|0|0|0|0|0|0|8650|8650/206379
206379|RF screw SN165 4X18|2500.0|nan|8770|PC|3.0|0|0|0|0|0|0|8750|8750/206379
206429|Clamp|50.0|nan|8326|PC|1.0|0|0|0|0|0|0|8300|8300/206429
206508|Hammer drill bit TE-YX 16/92|1.0|nan|8750|PC|8.0|0|0|0|0|0|0|8750|8750/206508
206509|"Hammer drill bit TE-YX 1/2""-14"""|1.0|nan|3024|PC|1.0|0|0|0|0|0|0|3000|3000/206509
206509|"Hammer drill bit TE-YX 1/2""-14"""|1.0|nan|8330|PC|40.0|0|0|0|0|0|0|8300|8300/206509
206510|"Hammer drill bit TE-YX 1/2""-22"""|1.0|nan|3022|PC|1.0|0|0|0|0|0|0|3000|3000/206510
206510|"Hammer drill bit TE-YX 1/2""-22"""|1.0|nan|3024|PC|3.0|0|0|0|0|0|0|3000|3000/206510
206513|"Hammer drill bit TE-YX 5/8""-14"""|1.0|nan|3000|PC|4.0|0|0|0|0|0|0|3000|3000/206513
206513|"Hammer drill bit TE-YX 5/8""-14"""|1.0|nan|8316|PC|30.0|0|0|0|0|0|0|8300|8300/206513
206514|"Hammer drill bit TE-YX 5/8""-22"""|1.0|nan|3024|PC|1.0|0|0|0|0|0|0|3000|3000/206514
206515|"Hammer drill bit TE-YX 5/8""-36"""|1.0|nan|3000|PC|5.0|0|0|0|0|0|0|3000|3000/206515
206515|"Hammer drill bit TE-YX 5/8""-36"""|1.0|nan|3014|PC|1.0|0|0|0|0|0|0|3000|3000/206515
206515|"Hammer drill bit TE-YX 5/8""-36"""|1.0|nan|3022|PC|1.0|0|0|0|0|0|0|3000|3000/206515
206560|Hammer drill bit TE-C3X 14/27|nan|nan|8760|PC|0.0|10|0|0|0|0|0|8750|8750/206560
207057|Protective cap|4500.0|nan|3070|PC|4.0|0|0|0|0|0|0|3000|3000/207057
207057|Protective cap|50.0|nan|8326|PC|10.0|0|0|0|0|0|0|8300|8300/207057
207057|Protective cap|4500.0|nan|8335|PC|5.0|0|0|0|0|0|0|8300|8300/207057
207057|Protective cap|4500.0|nan|8678|PC|2.0|0|0|0|0|0|0|8650|8650/207057
207087|Lever|nan|nan|3000|PC|0.0|10|0|0|0|0|10|3000|3000/207087
207087|Lever|4500.0|nan|8678|PC|2.0|0|0|0|0|0|0|8650|8650/207087
207090|Retaining washer 12|nan|nan|3000|PC|0.0|20|0|0|0|0|20|3000|3000/207090
207090|Retaining washer 12|4500.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/207090
207092|Ball 4.5 G20|4500.0|nan|3070|PC|3.0|0|0|0|0|0|0|3000|3000/207092
207092|Ball 4.5 G20|4500.0|nan|8335|PC|6.0|0|0|0|0|0|0|8300|8300/207092
207093|Compression spring 0,5X4X21,5|4500.0|nan|3070|PC|3.0|0|0|0|0|0|0|3000|3000/207093
207093|Compression spring 0,5X4X21,5|4500.0|nan|8335|PC|4.0|0|0|0|0|0|0|8300|8300/207093
207137|Clamping piece DS-RF|1.0|nan|8750|PC|1.0|0|0|0|0|0|0|8750|8750/207137
207179|Lid small|4500.0|nan|8678|PC|2.0|0|0|0|0|0|0|8650|8650/207179
207215|Runner|4500.0|nan|8335|PC|8.0|0|0|0|0|0|0|8300|8300/207215
207219|Pinion|50.0|nan|8326|PC|1.0|0|0|0|0|0|0|8300|8300/207219
207220|Bushing|2500.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/207220
207226|Coupling|50.0|nan|8326|PC|2.0|0|0|0|0|0|0|8300|8300/207226
207226|Coupling|2.0|nan|8335|PC|5.0|0|0|0|0|0|0|8300|8300/207226
207226|Coupling|4500.0|nan|8335|PC|4.0|0|0|0|0|0|0|8300|8300/207226
207226|Coupling|4500.0|nan|8770|PC|3.0|0|0|0|0|0|0|8750|8750/207226
207227|Lid|4500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/207227
207237|Toothed rack|4500.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/207237
207322|Sealing washer DD-SW-107/117-M|1.0|nan|3000|PC|2.0|0|0|0|0|0|0|3000|3000/207322
207322|Sealing washer DD-SW-107/117-M|1.0|nan|8330|PC|2.0|0|0|0|0|0|0|8300|8300/207322
207322|Sealing washer DD-SW-107/117-M|1.0|nan|8650|PC|2.0|0|0|0|0|0|0|8650|8650/207322
207322|Sealing washer DD-SW-107/117-M|1.0|nan|8750|PC|2.0|0|0|0|0|0|0|8750|8750/207322
207323|Sealing washer DD-SW-122/132-M|1.0|nan|3000|PC|2.0|0|0|0|0|0|0|3000|3000/207323
207323|Sealing washer DD-SW-122/132-M|1.0|nan|8330|PC|2.0|0|0|0|0|0|0|8300|8300/207323
207323|Sealing washer DD-SW-122/132-M|1.0|nan|8650|PC|2.0|0|0|0|0|0|0|8650|8650/207323
207345|Needle race 14X20X14-RS|4500.0|nan|3070|PC|2.0|0|0|0|0|0|0|3000|3000/207345
207345|Needle race 14X20X14-RS|9000.0|nan|8335|PC|4.0|0|0|0|0|0|0|8300|8300/207345
207345|Needle race 14X20X14-RS|4500.0|nan|8678|PC|4.0|0|0|0|0|0|0|8650|8650/207345
207350|Hex skt set screw M5X10|50.0|nan|8326|PC|2.0|0|0|0|0|0|0|8300|8300/207350
207350|Hex skt set screw M5X10|2.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/207350
207353|Hex skt set screw M5X25|4500.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/207353
207353|Hex skt set screw M5X25|9000.0|nan|8335|PC|2.0|0|0|0|0|0|0|8300|8300/207353
207353|Hex skt set screw M5X25|4500.0|nan|8770|PC|4.0|0|0|0|0|0|0|8750|8750/207353
207381|Pin 7x31|4500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/207381
207471|Hex skt hd cap screw M8X20|nan|nan|3000|PC|0.0|10|0|0|0|0|10|3000|3000/207471
207471|Hex skt hd cap screw M8X20|4500.0|nan|8678|PC|10.0|0|0|0|0|0|0|8650|8650/207471
207471|Hex skt hd cap screw M8X20|4500.0|nan|8770|PC|8.0|0|0|0|0|0|0|8750|8750/207471
207474|Circlip 30X2|4500.0|nan|3070|PC|5.0|0|0|0|0|0|0|3000|3000/207474
207474|Circlip 30X2|2.0|nan|8335|PC|2.0|0|0|0|0|0|0|8300|8300/207474
207474|Circlip 30X2|4500.0|nan|8335|PC|10.0|0|0|0|0|0|0|8300|8300/207474
207474|Circlip 30X2|4500.0|nan|8678|PC|2.0|0|0|0|0|0|0|8650|8650/207474
