13.09.2024                                         Dynamic List Display                                                                                                  1


	SOrg.	Plnt	Name 1	SLoc	Description	Material	Material Description	Profl.	Serial Number		PP	Equipment	Pstng Date	Total	Serials	BUn
	8750	8790	Hilti TS Plant	8709	8790-8709	211895	Angle grinder DAG 115-S 230V	Z001	12589635		01	300026600361	20.01.2009		    14	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	211895	Angle grinder DAG 115-S 230V	Z001	12345667		01	300027843226	16.06.2009		    14	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	211895	Angle grinder DAG 115-S 230V	Z001	3158461		01	300027077297	18.03.2009		    14	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	211895	Angle grinder DAG 115-S 230V	Z001	854632		01	300026125275	25.11.2008		    14	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	211895	Angle grinder DAG 115-S 230V	Z001	852963		01	300026624074	22.01.2009		    14	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	211895	Angle grinder DAG 115-S 230V	Z001	632541		01	300027643332	22.05.2009		    14	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	211895	Angle grinder DAG 115-S 230V	Z001	456987		01	300026304143	10.12.2008		    14	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	211895	Angle grinder DAG 115-S 230V	Z001	361885		01	300036055457	21.07.2011		    14	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	211895	Angle grinder DAG 115-S 230V	Z001	159753		01	300026170206	20.01.2009		    14	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	211895	Angle grinder DAG 115-S 230V	Z001	123654		01	300026304142	10.12.2008		    14	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	211895	Angle grinder DAG 115-S 230V	Z001	22901		01	300027436683	28.04.2009		    14	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	211895	Angle grinder DAG 115-S 230V	Z001	12954		01	300027150665	29.04.2009		    14	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	211895	Angle grinder DAG 115-S 230V	Z001	1379		01	300025143862	04.09.2009		    14	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	211895	Angle grinder DAG 115-S 230V	Z001	';\';\\		01	300027880879	19.06.2009		    14	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	228195	Battery pack B 36 2.4 NiCd	Z001	745636		01	300026304141	10.12.2008		     1	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	236632	Drywall screwdriver SD 5000 220V	Z001	478687.		01	300041253208	17.09.2012		    17	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	236632	Drywall screwdriver SD 5000 220V	Z001	478673.		01	300041253207	17.09.2012		    17	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	236632	Drywall screwdriver SD 5000 220V	Z001	428948.		01	300034972817	04.05.2011		    17	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	236632	Drywall screwdriver SD 5000 220V	Z001	78965412		01	300026818918	16.02.2009		    17	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	236632	Drywall screwdriver SD 5000 220V	Z001	3930171		01	300027451361	13.05.2009		    17	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	236632	Drywall screwdriver SD 5000 220V	Z001	3930061		01	300027451360	13.05.2009		    17	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	236632	Drywall screwdriver SD 5000 220V	Z001	3595221		01	300027409969	24.04.2009		    17	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	236632	Drywall screwdriver SD 5000 220V	Z001	3595161		01	300027409968	24.04.2009		    17	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	236632	Drywall screwdriver SD 5000 220V	Z001	3512061		01	300027451359	29.04.2009		    17	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	236632	Drywall screwdriver SD 5000 220V	Z001	353561		01	300021169648	17.11.2008		    17	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	236632	Drywall screwdriver SD 5000 220V	Z001	359514		01	300021667798	17.12.2008		    17	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	236632	Drywall screwdriver SD 5000 220V	Z001	360404		01	300021900996	17.12.2008		    17	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	236632	Drywall screwdriver SD 5000 220V	Z001	753951		01	300026304144	10.12.2008		    17	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	236632	Drywall screwdriver SD 5000 220V	Z001	3511991		01	300027409967	24.04.2009		    17	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	236632	Drywall screwdriver SD 5000 220V	Z001	3511971		01	300027409966	24.04.2009		    17	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	236632	Drywall screwdriver SD 5000 220V	Z001	852456		01	300026304145	10.12.2008		    17	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	236632	Drywall screwdriver SD 5000 220V	Z001	3511611		01	300027409965	24.04.2009		    17	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	242778	Drilling stand DD-ST 130	Z001	37763.		01	300036945389	30.09.2011		     2	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	242778	Drilling stand DD-ST 130	Z001	852645		01	300026165612	28.11.2008		     2	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	248732	Breaker TE 1000-AVR 220V	Z001	12767		01	300043406127	07.03.2013		     1	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	271953	Rotary hammer TE 2 220V case	Z001	HGGJG		01	300027880877	19.06.2009		    13	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	271953	Rotary hammer TE 2 220V case	Z001	1087387.		01	300037442695	09.11.2011		    13	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	271953	Rotary hammer TE 2 220V case	Z001	15985236		01	300026818917	16.02.2009		    13	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	271953	Rotary hammer TE 2 220V case	Z001	8861082		01	300031594887	14.07.2010		    13	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	271953	Rotary hammer TE 2 220V case	Z001	7894561		01	300027077296	18.03.2009		    13	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	271953	Rotary hammer TE 2 220V case	Z001	852963		01	300026933243	02.03.2009		    13	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	271953	Rotary hammer TE 2 220V case	Z001	852456		01	300026759686	22.05.2009		    13	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	271953	Rotary hammer TE 2 220V case	Z001	841260		01	300024086149	19.10.2009		    13	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	271953	Rotary hammer TE 2 220V case	Z001	840454		01	300028684694	17.09.2009		    13	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	271953	Rotary hammer TE 2 220V case	Z001	789456		01	300026624076	22.01.2009		    13	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	271953	Rotary hammer TE 2 220V case	Z001	123654		01	300026203643	02.12.2008		    13	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	271953	Rotary hammer TE 2 220V case	Z001	21324		01	300025775607	21.10.2008		    13	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	271953	Rotary hammer TE 2 220V case	Z001	5654		01	300025762419	20.10.2008		    13	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	271955	Rotary hammer TE 2-M 220V case	Z001	271955.		01	300036559268	02.09.2011		     8	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	271955	Rotary hammer TE 2-M 220V case	Z001	1087395		01	300038570862	10.02.2012		     8	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	271955	Rotary hammer TE 2-M 220V case	Z001	789654		01	300026125278	25.11.2008		     8	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	271955	Rotary hammer TE 2-M 220V case	Z001	340743		01	300038477773	13.02.2013		     8	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	271955	Rotary hammer TE 2-M 220V case	Z001	340742		01	300038477772	13.02.2013		     8	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	271955	Rotary hammer TE 2-M 220V case	Z001	340713		01	300038477743	13.02.2013		     8	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	271955	Rotary hammer TE 2-M 220V case	Z001	181573		01	300020689708	09.06.2010		     8	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	271955	Rotary hammer TE 2-M 220V case	Z001	13213		01	300033528513	04.01.2011		     8	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	273114	Battery pack B 144 2.6 Li-Ion	Z001	2347903		01	300040970600	09.10.2012		     2	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	273114	Battery pack B 144 2.6 Li-Ion	Z001	5050899		01	300039480075	09.10.2012		     2	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	273645	Combihammer TE 70-ATC 230V	Z001	786521		01	300027410511	24.04.2009		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	273645	Combihammer TE 70-ATC 230V	Z001	104515.		01	300036696208	14.09.2011		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	273645	Combihammer TE 70-ATC 230V	Z001	108456.		01	300036821364	22.09.2011		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	273645	Combihammer TE 70-ATC 230V	Z001	108462.		01	300036559270	02.09.2011		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	274700	Breaker TE 500 220V	Z001	1234561		01	300026651570	27.01.2009		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	274700	Breaker TE 500 220V	Z001	1589981		01	300026917753	27.02.2009		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	274700	Breaker TE 500 220V	Z001	2584796		01	300026779999	11.02.2009		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	274700	Breaker TE 500 220V	Z001	56107.		01	300036506702	30.08.2011		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	286135	Point laser PMP 34 box	Z001	125899		01	300026304146	10.12.2008		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	286135	Point laser PMP 34 box	Z001	1234561		01	300026587998	19.01.2009		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	286135	Point laser PMP 34 box	Z001	7418521		01	300026851372	19.02.2009		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	286135	Point laser PMP 34 box	Z001	12709031-0		01	300030373703	17.03.2010		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	290273	Combihammer TE 60-ATC 220V	Z001	76499..		01	300036756406	19.09.2011		     1	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	305179	Powder-actuated tool DX 460 F8	Z001	2759091		01	300027268137	07.04.2009		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	305179	Powder-actuated tool DX 460 F8	Z001	422986		01	300043626019	29.04.2013		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	305179	Powder-actuated tool DX 460 F8	Z001	421712		01	300043398115	31.05.2013		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	305179	Powder-actuated tool DX 460 F8	Z001	421711		01	300043398114	31.05.2013		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	305534	Drilling stand DD-HD 30	Z001	3213		01	300004778976	02.09.2008		     2	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	305534	Drilling stand DD-HD 30	Z001	42661/08		01	300035185297	19.05.2011		     2	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	331112	Hammer drill UH 700 220V	Z001	159753		01	300026347579	22.01.2009		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	331112	Hammer drill UH 700 220V	Z001	472791		01	300027727202	15.10.2009		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	331112	Hammer drill UH 700 220V	Z001	951753		01	300026125277	25.11.2008		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	331112	Hammer drill UH 700 220V	Z001	GHIUGIGI		01	300027880878	19.06.2009		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	331411	Rotating laser PRI 2	Z001	648759		01	300025862187	29.10.2008		     2	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	331411	Rotating laser PRI 2	Z001	785223		01	300026304147	10.12.2008		     2	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	331419	Laser receiver PRA 22	Z001	123887		01	300025862186	29.10.2008		     6	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	331419	Laser receiver PRA 22	Z001	331428		01	300028110891	15.07.2009		     6	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	331419	Laser receiver PRA 22	Z001	852456		01	300026587999	19.01.2009		     6	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	331419	Laser receiver PRA 22	Z001	951852		01	300026851373	19.02.2009		     6	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	331419	Laser receiver PRA 22	Z001	3213032		01	300032869604	01.11.2010		     6	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	331419	Laser receiver PRA 22	Z001	-01.12.2010		01	300033220964	01.12.2010		     6	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	337035	Diamond cutter DC 180-S 230V	Z001	889003129		01	300028395882	24.09.2009		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	337035	Diamond cutter DC 180-S 230V	Z001	85245693		01	300028009931	02.07.2009		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	337035	Diamond cutter DC 180-S 230V	Z001	79200622		01	300027298461	13.04.2009		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	337035	Diamond cutter DC 180-S 230V	Z001	123451		01	300027790051	09.06.2009		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	355438	Rotary hammer TE 1 220V case	Z001	118499.		01	300036945647	30.09.2011		     1	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	360383	Battery pack B 22/2.6 Li-Ion	Z001	2292212		01	300036267815	01.09.2011		     2	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	360383	Battery pack B 22/2.6 Li-Ion	Z001	2292214		01	300036267816	01.09.2011		     2	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	376118	Angle grinder AG 230-S 230V EU box	Z001	131		01	300008996419	03.05.2010		     1	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	382310	Diamond coring tool DD 200 220V	Z001	3164		01	300025762420	20.10.2008		     2	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	382310	Diamond coring tool DD 200 220V	Z001	37356/07		01	300035185261	19.05.2011		     2	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	382311	Diamond coring tool DD 130 M 220V	Z001	852456		01	300026078493	20.11.2008		     3	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	382311	Diamond coring tool DD 130 M 220V	Z001	10704511		01	300036916730	29.09.2011		     3	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	382311	Diamond coring tool DD 130 M 220V	Z001	100317.		01	300034828521	20.04.2011		     3	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	382315	Metal constr screwdr ST 1800 220V	Z001	187522.		01	300036152737	29.07.2011		     6	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	382315	Metal constr screwdr ST 1800 220V	Z001	186543.		01	300035126158	31.05.2011		     6	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	382315	Metal constr screwdr ST 1800 220V	Z001	1349821		01	300026746570	06.02.2009		     6	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	382315	Metal constr screwdr ST 1800 220V	Z001	789456		01	300026851397	19.02.2009		     6	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	382315	Metal constr screwdr ST 1800 220V	Z001	202068		01	300040572606	04.04.2013		     6	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	382315	Metal constr screwdr ST 1800 220V	Z001	32321		01	300031784007	04.08.2010		     6	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	382317	Breaker TE 706-AVR 220V	Z001	1854231		01	300026958737	04.03.2009		     1	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	382318	Breaker TE 905-AVR 220V	Z001	321321132		01	300027993737	01.07.2009		     1	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	382335	Combihammer TE 76-ATC 220V	Z001	123456		01	300026624075	22.01.2009		     1	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	382336	Combihammer TE 56-ATC 220V TPS	Z001	1266621		01	300027685220	28.05.2009		     1	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	383027	Angle grinder DAG 125-S 220V box	Z001	884161		01	300027436684	28.04.2009		     7	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	383027	Angle grinder DAG 125-S 220V box	Z001	884000135		01	300034044447	23.03.2011		     7	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	383027	Angle grinder DAG 125-S 220V box	Z001	884000176		01	300033886391	23.03.2011		     7	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	383027	Angle grinder DAG 125-S 220V box	Z001	106000015.		01	300037442771	09.11.2011		     7	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	383027	Angle grinder DAG 125-S 220V box	Z001	106000080.		01	300036493435	09.11.2011		     7	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	383027	Angle grinder DAG 125-S 220V box	Z001	10600090.		01	300037991276	19.12.2011		     7	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	383027	Angle grinder DAG 125-S 220V box	Z001	10600126.		01	300037991277	19.12.2011		     7	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	383909	Combihammer TE 50 230V	Z001	78114		01	300033636205	10.05.2011		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	383909	Combihammer TE 50 230V	Z001	109120		01	300041716029	21.11.2012		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	383909	Combihammer TE 50 230V	Z001	109128		01	300041716037	21.11.2012		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	383909	Combihammer TE 50 230V	Z001	34866830		01	300042556391	18.12.2012		     4	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	384034	Powder-actuated tool DX 36	Z001	HJHLGG		01	300027880880	19.06.2009		     5	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	384034	Powder-actuated tool DX 36	Z001	852963		01	300027844106	22.06.2009		     5	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	384034	Powder-actuated tool DX 36	Z001	753951		01	300027643333	22.05.2009		     5	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	384034	Powder-actuated tool DX 36	Z001	453054		01	300022614166	11.06.2009		     5	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	384034	Powder-actuated tool DX 36	Z001	123852		01	300026125276	25.11.2008		     5	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	405032	Cordl. imp. wrench SIW 22T-A case	Z001	7624954		01	300036543919	01.09.2011		     1	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	410697	Cordless rotary hammer TE 6-A36-AVR case	Z001	116211.		01	300040013734	05.06.2012		     1	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	410740	Dust removal system TE DRS-6-A case	Z001	58495		01	300042554957	18.12.2012		     1	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	411288	Laser receiver PMA 31	Z001	1901000074		01	300037440089	09.11.2011		     1	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	414160	Breaker TE 3000-AVR 220V	Z001	24963..		01	300037401925	14.02.2012		     2	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	414160	Breaker TE 3000-AVR 220V	Z001	24964..		01	300037401926	14.02.2012		     2	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	2004788	Laser range meter PD 5	Z001	214123369		01	300042029589	12.11.2012		     1	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	2005019	Cordl. circular saw SCM 22-A case	Z001	118226		01	300070832358	16.09.2019		     1	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	2026282	Battery charger C 4/36-90 220V box	Z001	631910707		01	300068933363	01.10.2018		     1	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	2033097	Breaker TE 3000-AVR 220V	Z001	300033753		01	300044366168	28.05.2013		     2	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	2033097	Breaker TE 3000-AVR 220V	Z001	3-69		01	300041074835	03.09.2012		     2	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	2098466	Cordless rotary hammer TE 6-A36 case	Z001	58433		01	300066098216	08.01.2018		     1	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	2136393	Battery pack B 22/2.6 Li-ion	Z001	100560065		01	300094953147	02.08.2021	   1	     2	PC
	8750	8790	Hilti TS Plant	8709	8790-8709	2136393	Battery pack B 22/2.6 Li-ion	Z001	721910600		01	300074434237	03.08.2018	   1	     2	PC
	8750	8790	Hilti TS Plant	8710	8790-8710	1092	Powder-actuated tool DX E72	Z001	123651		01	300027607370	18.05.2009		     1	PC
	8750	8790	Hilti TS Plant	8710	8790-8710	71719	Angle grinder DCG 180-P 230V	Z001	106000115.		01	300037639684	23.11.2011		     9	PC
	8750	8790	Hilti TS Plant	8710	8790-8710	71719	Angle grinder DCG 180-P 230V	Z001	106000088.		01	300037639683	23.11.2011		     9	PC
	8750	8790	Hilti TS Plant	8710	8790-8710	71719	Angle grinder DCG 180-P 230V	Z001	106000063.		01	300037639682	23.11.2011		     9	PC
	8750	8790	Hilti TS Plant	8710	8790-8710	71719	Angle grinder DCG 180-P 230V	Z001	106000053.		01	300037639681	23.11.2011		     9	PC
	8750	8790	Hilti TS Plant	8710	8790-8710	71719	Angle grinder DCG 180-P 230V	Z001	106000032.		01	300037639680	23.11.2011		     9	PC
	8750	8790	Hilti TS Plant	8710	8790-8710	71719	Angle grinder DCG 180-P 230V	Z001	104000116.		01	300036461681	25.08.2011		     9	PC
	8750	8790	Hilti TS Plant	8710	8790-8710	71719	Angle grinder DCG 180-P 230V	Z001	107000106		01	300038013699	13.02.2012		     9	PC
	8750	8790	Hilti TS Plant	8710	8790-8710	71719	Angle grinder DCG 180-P 230V	Z001	107000100		01	300038013697	13.02.2012		     9	PC
	8750	8790	Hilti TS Plant	8710	8790-8710	71719	Angle grinder DCG 180-P 230V	Z001	107000015		01	300037928770	14.12.2011		     9	PC
	8750	8790	Hilti TS Plant	8710	8790-8710	71735	Angle grinder DAG 230-D 230V box	Z001	11000181		01	300035044629	10.05.2011		     5	PC
	8750	8790	Hilti TS Plant	8710	8790-8710	71735	Angle grinder DAG 230-D 230V box	Z001	20400024		01	300045362388	21.08.2013		     5	PC
	8750	8790	Hilti TS Plant	8710	8790-8710	71735	Angle grinder DAG 230-D 230V box	Z001	205000040		01	300045040380	19.11.2013		     5	PC
	8750	8790	Hilti TS Plant	8710	8790-8710	71735	Angle grinder DAG 230-D 230V box	Z001	411000038		01	300053274531	13.04.2015		     5	PC
	8750	8790	Hilti TS Plant	8710	8790-8710	71735	Angle grinder DAG 230-D 230V box	Z001	10900095.		01	300039708752	10.05.2012		     5	PC
	8750	8790	Hilti TS Plant	8710	8790-8710	202416	Laser range meter PD 4	Z001	348110344.		01	300043630971	26.03.2013		    12	PC
	8750	8790	Hilti TS Plant	8710	8790-8710	202416	Laser range meter PD 4	Z001	318110388.		01	300041139773	07.09.2012		    12	PC
	8750	8790	Hilti TS Plant	8710	8790-8710	202416	Laser range meter PD 4	Z001	306100322.		01	300034550764	31.03.2011		    12	PC
	8750	8790	Hilti TS Plant	8710	8790-8710	202416	Laser range meter PD 4	Z001	0318110388.		01	300041235963	14.09.2012		    12	PC
	8750	8790	Hilti TS Plant	8710	8790-8710	202416	Laser range meter PD 4	Z001	8544545455		01	300025758177	20.10.2008		    12	PC
