13.09.2024                                                                 Dynamic List Display                                                                                                                           1


	POrg	Plnt	SLoc	Material	Type	Doc. Date	Supplier	Pur. Doc.	Quantity	OUn	Quantity	SKU	PGr	     Net Price	Crcy	    Per	  To be del.	       To be del.	  To be inv.	       To be inv.
	8750	8750	0001	2028993	NB	19.08.2024	9999       HILTI	4537217462	      8	PC	      8	PC	L15	        48,73	USD	     1	          8	          389,84	          0	            0,00
	8750	8750	0001	2028993	NB	19.08.2024	9999       HILTI	4537217463	      1	PC	      1	PC	L15	        48,73	USD	     1	          1	           48,73	          0	            0,00
	8750	8750	0001	2028993	NB	19.08.2024	9999       HILTI	4537217464	      8	PC	      8	PC	L15	        48,73	USD	     1	          8	          389,84	          0	            0,00
	8750	8750	0001	2028993	NB	19.08.2024	9999       HILTI	4537217465	      8	PC	      8	PC	L15	        48,73	USD	     1	          8	          389,84	          0	            0,00
	8750	8750	0001	2028993	NB	19.08.2024	9999       HILTI	4537217466	      7	PC	      7	PC	L15	        48,73	USD	     1	          7	          341,11	          0	            0,00
	8750	8750	0001	2028993	NB	19.08.2024	9999       HILTI	4537217467	      2	PC	      2	PC	L15	        48,73	USD	     1	          2	           97,46	          0	            0,00
	8750	8750	0001	306074	NB	19.08.2024	9999       HILTI	4537217468	    300	PC	    300	PC	L04	        42,43	USD	   100	        300	          127,29	          0	            0,00
	8750	8750	0001	407500	NB	19.08.2024	9999       HILTI	4537219561	     70	PC	     70	PC	L01	        50,00	USD	    10	         70	          350,00	          0	            0,00
	8750	8750	0001	407500	NB	19.08.2024	9999       HILTI	4537219561	    120	PC	    120	PC	L01	        50,00	USD	    10	        120	          600,00	          0	            0,00
	8750	8750	0001	407500	NB	19.08.2024	9999       HILTI	4537219561	     40	PC	     40	PC	L01	        50,00	USD	    10	         40	          200,00	          0	            0,00
	8750	8750	0001	407500	NB	19.08.2024	9999       HILTI	4537219562	    230	PC	    230	PC	L01	        50,00	USD	    10	        230	        1.150,00	          0	            0,00
	8750	8750	0001	407500	NB	19.08.2024	9999       HILTI	4537219563	     80	PC	     80	PC	L01	        50,00	USD	    10	         80	          400,00	          0	            0,00
	8750	8750	0001	2218556	NB	19.08.2024	9999       HILTI	4537219564	      2	PC	      2	PC	L09	       197,54	USD	    10	          2	           39,51	          0	            0,00
	8750	8750	0001	2203155	NB	19.08.2024	9999       HILTI	4537219565	      3	PC	      3	PC	L05	       365,30	USD	     1	          3	        1.095,90	          0	            0,00
	8750	8750	0001	2203155	NB	19.08.2024	9999       HILTI	4537219566	      3	PC	      3	PC	L05	       365,30	USD	     1	          3	        1.095,90	          0	            0,00
	8750	8750	0001	2256703	NB	19.08.2024	9999       HILTI	4537219567	      6	PC	      6	PC	L15	        87,30	USD	     1	          6	          523,80	          0	            0,00
	8750	8750	0001	2256703	NB	19.08.2024	9999       HILTI	4537219567	      1	PC	      1	PC	L15	        87,30	USD	     1	          1	           87,30	          0	            0,00
	8750	8750	0001	2363676	NB	19.08.2024	9999       HILTI	4537219567	      1	PC	      1	PC	L15	        94,05	USD	     1	          1	           94,05	          0	            0,00
	8750	8750	0001	2250117	NB	19.08.2024	9999       HILTI	4537219567	      2	PC	      2	PC	L15	        91,51	USD	     1	          2	          183,02	          0	            0,00
	8750	8750	0001	2366391	NB	19.08.2024	9999       HILTI	4537219568	      1	PC	      1	PC	L09	        89,50	USD	     1	          1	           89,50	          0	            0,00
	8750	8750	0001	2248355	NB	19.08.2024	9999       HILTI	4537219569	      8	PC	      8	PC	L10	        65,39	USD	     1	          8	          523,12	          0	            0,00
	8750	8750	0001	2223890	NB	19.08.2024	9999       HILTI	4537219570	     24	PC	     24	PC	L02	       788,70	USD	   100	         24	          189,29	          0	            0,00
	8750	8750	0001	2223890	NB	19.08.2024	9999       HILTI	4537219570	      8	PC	      8	PC	L02	       788,70	USD	   100	          8	           63,10	          0	            0,00
	8750	8750	0001	271953	NB	19.08.2024	9999       HILTI	4537219571	     18	PC	     18	PC	L08	        87,45	USD	     1	         18	        1.574,10	          0	            0,00
	8750	8750	0001	2203157	NB	19.08.2024	9999       HILTI	4537219572	      1	PC	      1	PC	L05	       108,22	USD	     1	          1	          108,22	          0	            0,00
	8750	8750	0001	2223914	NB	19.08.2024	9999       HILTI	4537219573	     20	PC	     20	PC	L02	       156,46	USD	   100	         20	           31,29	          0	            0,00
	8750	8750	0001	2260700	NB	19.08.2024	9999       HILTI	4537219574	      1	PC	      1	PC	L15	       121,04	USD	     1	          1	          121,04	          0	            0,00
	8750	8750	0001	2005641	NB	19.08.2024	9999       HILTI	4537219575	     42	PC	     42	PC	L01	        18,21	USD	     1	         42	          764,82	          0	            0,00
	8750	8750	0001	2270830	NB	19.08.2024	9999       HILTI	4537219576	     18	PC	     18	PC	L15	        77,39	USD	     1	         18	        1.393,02	          0	            0,00
	8750	8750	0001	2270830	NB	19.08.2024	9999       HILTI	4537219577	     18	PC	     18	PC	L15	        77,39	USD	     1	         18	        1.393,02	          0	            0,00
	8750	8750	0001	2251185	NB	19.08.2024	9999       HILTI	4537219578	      3	PC	      3	PC	L15	       108,04	USD	     1	          3	          324,12	          0	            0,00
	8750	8750	0001	2250117	NB	19.08.2024	9999       HILTI	4537219578	      1	PC	      1	PC	L15	        91,51	USD	     1	          1	           91,51	          0	            0,00
	8750	8750	0001	2248354	NB	19.08.2024	9999       HILTI	4537219579	      1	PC	      1	PC	L10	        73,73	USD	     1	          1	           73,73	          0	            0,00
	8750	8750	0001	2319079	NB	19.08.2024	9999       HILTI	4537219580	      4	PC	      4	PC	L09	       108,79	USD	    10	          4	           43,52	          0	            0,00
	8750	8750	0001	2330054	NB	19.08.2024	9999       HILTI	4537219580	     10	PC	     10	PC	L09	        16,34	USD	     1	         10	          163,40	          0	            0,00
	8750	8750	0001	2218784	NB	19.08.2024	9999       HILTI	4537219580	      1	PC	      1	PC	L09	       213,62	USD	    10	          1	           21,36	          0	            0,00
	8750	8750	0001	2330054	NB	19.08.2024	9999       HILTI	4537219580	     10	PC	     10	PC	L09	        16,34	USD	     1	         10	          163,40	          0	            0,00
	8750	8750	0001	2223869	NB	19.08.2024	9999       HILTI	4537219581	     80	PC	     80	PC	L01	       134,47	USD	   100	         80	          107,58	          0	            0,00
	8750	8750	0001	2223869	NB	19.08.2024	9999       HILTI	4537219581	     80	PC	     80	PC	L01	       134,47	USD	   100	         80	          107,58	          0	            0,00
	8750	8750	0001	2223869	NB	19.08.2024	9999       HILTI	4537219581	    320	PC	    320	PC	L01	       134,47	USD	   100	        320	          430,30	          0	            0,00
	8750	8750	0001	2223877	NB	19.08.2024	9999       HILTI	4537219582	    240	PC	    240	PC	L01	       300,18	USD	   100	        240	          720,43	          0	            0,00
	8750	8750	0001	2223877	NB	19.08.2024	9999       HILTI	4537219582	    240	PC	    240	PC	L01	       300,18	USD	   100	        240	          720,43	          0	            0,00
	8750	8750	0001	2223877	NB	19.08.2024	9999       HILTI	4537219582	    160	PC	    160	PC	L01	       300,18	USD	   100	        160	          480,29	          0	            0,00
	8750	8750	0001	2084260	NB	19.08.2024	9999       HILTI	4537219583	      2	PC	      2	PC	L04	       189,94	USD	     1	          2	          379,88	          0	            0,00
	8750	8750	0001	2251573	NB	19.08.2024	9999       HILTI	4537219584	      8	PC	      8	PC	L08	       120,57	USD	     1	          8	          964,56	          0	            0,00
	8750	8750	0001	2223877	NB	19.08.2024	9999       HILTI	4537219585	     30	PC	     30	PC	L01	       300,18	USD	   100	         30	           90,05	          0	            0,00
	8750	8750	0001	2223877	NB	19.08.2024	9999       HILTI	4537219586	    290	PC	    290	PC	L01	       300,18	USD	   100	        290	          870,52	          0	            0,00
	8750	8750	0001	2223876	NB	19.08.2024	9999       HILTI	4537219587	    640	PC	    640	PC	L01	       176,83	USD	   100	        640	        1.131,71	          0	            0,00
	8750	8750	0001	2218784	NB	19.08.2024	9999       HILTI	4537219588	      3	PC	      3	PC	L09	       213,62	USD	    10	          3	           64,09	          0	            0,00
	8750	8750	0001	2218556	NB	19.08.2024	9999       HILTI	4537219588	      3	PC	      3	PC	L09	       197,54	USD	    10	          3	           59,26	          0	            0,00
	8750	8750	0001	2218784	NB	19.08.2024	9999       HILTI	4537219588	      3	PC	      3	PC	L09	       213,62	USD	    10	          3	           64,09	          0	            0,00
	8750	8750	0001	2218556	NB	19.08.2024	9999       HILTI	4537219588	      3	PC	      3	PC	L09	       197,54	USD	    10	          3	           59,26	          0	            0,00
	8750	8750	0001	2223867	NB	19.08.2024	9999       HILTI	4537219589	     20	PC	     20	PC	L01	        71,27	USD	   100	         20	           14,25	          0	            0,00
	8300	8330	0001	2153650	NB	19.08.2024	9999       HILTI	4537219590	  1.800	PC	  1.800	PC	L13	        58,69	USD	   100	      1.800	        1.056,42	          0	            0,00
	8300	8330	0001	2153650	NB	19.08.2024	9999       HILTI	4537219591	    700	PC	    700	PC	L13	        58,69	USD	   100	        700	          410,83	          0	            0,00
	8300	8330	0001	2150732	NB	19.08.2024	9999       HILTI	4537219592	    125	PC	    125	PC	L09	       110,92	USD	   100	        125	          138,65	          0	            0,00
	8300	8330	0001	2341237	NB	19.08.2024	9999       HILTI	4537219593	     15	PC	     15	PC	L09	       324,77	USD	    10	         15	          487,16	          0	            0,00
	8300	8330	0001	2254751	NB	19.08.2024	9999       HILTI	4537219594	     56	PC	     56	PC	L09	        21,56	USD	     1	         56	        1.207,36	          0	            0,00
	8300	8330	0001	2150732	NB	19.08.2024	9999       HILTI	4537219595	  1.675	PC	  1.675	PC	L09	       110,92	USD	   100	      1.675	        1.857,91	          0	            0,00
	8300	8330	0001	2251572	NB	19.08.2024	9999       HILTI	4537219596	      6	PC	      6	PC	L08	       274,24	USD	     1	          6	        1.645,44	          0	            0,00
	8300	8330	0001	2253081	NB	19.08.2024	9999       HILTI	4537219597	      1	PC	      1	PC	L15	       421,87	USD	     1	          1	          421,87	          0	            0,00
	8300	8330	0001	2122713	NB	19.08.2024	9999       HILTI	4537219598	     32	PC	     32	PC	L08	       273,66	USD	     1	         32	        8.757,12	          0	            0,00
	8300	8330	0001	2272096	NB	19.08.2024	9999       HILTI	4537219599	     12	PC	     12	PC	L14	       813,99	USD	   100	         12	           97,68	          0	            0,00
	8300	8330	0001	2272096	NB	19.08.2024	9999       HILTI	4537219600	    384	PC	    384	PC	L14	       813,99	USD	   100	        384	        3.125,72	          0	            0,00
	8300	8330	0001	2063737	NB	19.08.2024	9999       HILTI	4537219601	    400	PC	    400	PC	L06	       131,79	USD	   100	        400	          527,16	          0	            0,00
	8300	8330	0001	2148548	NB	19.08.2024	9999       HILTI	4537219602	      4	PC	      4	PC	L05	     1.000,02	USD	     1	          4	        4.000,08	          0	            0,00
	8300	8330	0001	2256703	NB	19.08.2024	9999       HILTI	4537219603	      2	PC	      2	PC	L15	       230,18	USD	     1	          2	          460,36	          0	            0,00
	8300	8330	0001	2248355	NB	19.08.2024	9999       HILTI	4537219604	      1	PC	      1	PC	L10	        83,84	USD	     1	          1	           83,84	          0	            0,00
	8650	8650	0001	2305913	NB	19.08.2024	9999       HILTI	4537219605	    400	PC	    400	PC	CL1	      102.683	CLP	   100	        400	         410.732	          0	               0
	8650	8650	0001	2273687	NB	19.08.2024	9999       HILTI	4537219606	  1.280	PC	  1.280	PC	CL1	       28.304	CLP	   100	      1.280	         362.291	          0	               0
	8650	8650	0001	2288411	NB	19.08.2024	9999       HILTI	4537219606	    950	PC	    950	PC	CL1	      223.595	CLP	   100	        950	       2.124.153	          0	               0
	8650	8650	0001	2273691	NB	19.08.2024	9999       HILTI	4537219606	     20	PC	     20	PC	CL1	       28.304	CLP	   100	         20	           5.661	          0	               0
	8650	8650	0001	2305935	NB	19.08.2024	9999       HILTI	4537219606	    250	PC	    250	PC	CL1	      159.907	CLP	   100	        250	         399.768	          0	               0
	8650	8650	0001	2305934	NB	19.08.2024	9999       HILTI	4537219606	     50	PC	     50	PC	CL1	      185.158	CLP	   100	         50	          92.579	          0	               0
	8650	8650	0001	2288408	NB	19.08.2024	9999       HILTI	4537219607	    280	PC	    280	PC	CL1	       90.958	CLP	   100	        280	         254.682	          0	               0
	8650	8650	0001	2305883	NB	19.08.2024	9999       HILTI	4537219608	  2.100	PC	  2.100	PC	CL1	      110.226	CLP	   100	      2.100	       2.314.746	          0	               0
	8650	8650	0001	2288414	NB	19.08.2024	9999       HILTI	4537219609	    240	PC	    240	PC	CL1	      177.684	CLP	   100	        240	         426.442	          0	               0
	8650	8650	0001	2253086	NB	19.08.2024	9999       HILTI	4537219610	     12	PC	     12	PC	CL1	      306.294	CLP	     1	         12	       3.675.528	          0	               0
	8650	8650	0001	2268002	NB	19.08.2024	9999       HILTI	4537219610	      8	PC	      8	PC	CL1	       74.624	CLP	     1	          8	         596.992	          0	               0
	8650	8650	0001	2315443	NB	19.08.2024	9999       HILTI	4537219610	      3	PC	      3	PC	CL1	      289.363	CLP	     1	          3	         868.089	          0	               0
	8650	8650	0001	2253057	NB	19.08.2024	9999       HILTI	4537219611	     24	PC	     24	PC	CL1	      571.112	CLP	     1	         24	      13.706.688	          0	               0
	8650	8650	0001	2005641	NB	19.08.2024	9999       HILTI	4537219612	     42	PC	     42	PC	CL1	       62.051	CLP	     1	         42	       2.606.142	          0	               0
	8650	8650	0001	2005641	NB	19.08.2024	9999       HILTI	4537219613	     42	PC	     42	PC	CL1	       62.051	CLP	     1	         42	       2.606.142	          0	               0
	8650	8650	0001	2203155	NB	19.08.2024	9999       HILTI	4537219614	      2	PC	      2	PC	CL1	      960.274	CLP	     1	          2	       1.920.548	          0	               0
